"","id","education","gender","age","rural","internet_acc","workers","dist_to_market","mth_income"
"4089",4089,2,1,48.0907097985037,0,2,12,16,51540016.6622669
"4090",4090,4,0,58.0613290341571,1,1,12,7,49341531.3702902
"4091",4091,2,1,23.4271227079444,0,1,13,18,58266639.2998012
"4092",4092,2,0,40.5208216796163,0,1,14,11,52164409.116158
"4093",4093,2,1,22.42260959954,1,2,15,12,43389201.3819675
"4094",4094,2,1,53.0975937067997,1,2,20,11,46444826.4022404
"4095",4095,2,0,48.3752784465905,1,2,14,13,40405635.3303018
"4096",4096,3,1,32.1272060030606,0,2,16,19,66098010.9350145
"4097",4097,1,1,41.9375525361393,1,1,13,12,37574367.0786472
"4098",4098,3,1,51.4836914516054,1,1,14,10,55397395.9162164
"4099",4099,3,0,40.0821962540504,0,2,9,14,54928620.9962766
"4100",4100,2,1,48.483984245453,0,3,12,15,57483885.4040018
"4101",4101,2,1,26.1081422031857,0,3,13,13,60656055.2157545
"4102",4102,1,1,39.3033866481856,1,2,14,9,47853202.111161
"4103",4103,2,1,43.4688605333213,0,1,14,11,55155851.2315157
"4104",4104,2,0,23.8940610608552,1,2,17,16,57036685.9498263
"4105",4105,1,0,49.4858237446751,0,1,14,14,36299494.6491338
"4106",4106,1,1,28.8634670751635,0,1,13,14,45633370.5789285
"4107",4107,1,0,56.8942607918289,1,2,15,14,38974224.7973325
"4108",4108,2,1,34.4883068467025,0,3,15,11,51778513.7718593
"4109",4109,2,0,29.5992452972569,1,1,21,13,50074208.5953807
"4110",4110,4,0,23.3535359622911,0,2,8,9,56570482.4437274
"4111",4111,2,1,43.3304492672905,0,2,17,8,53924752.8412562
"4112",4112,3,1,39.5800465298817,1,2,15,10,53970333.0140771
"4113",4113,4,1,40.3872265804093,1,3,10,7,59151594.7479617
"4114",4114,4,1,38.6831350580323,0,1,16,8,59569702.6511228
"4115",4115,1,0,29.86919517559,0,2,9,9,43126629.9534259
"4116",4116,1,1,45.8043834005948,1,2,11,14,48683320.1266812
"4117",4117,2,1,43.8787000179291,1,3,15,9,43156604.1813887
"4118",4118,1,1,43.5771174968686,1,1,16,9,44612857.8704845
"4119",4119,3,1,50.8961070450023,0,3,15,9,64637808.6638596
"4120",4120,2,1,50.9565905046184,1,1,19,12,43961595.3471887
"4121",4121,1,1,42.3305488976184,1,2,17,15,37684183.0532408
"4122",4122,1,1,19.4699148666114,0,2,15,10,49837158.2457964
"4123",4123,4,0,43.4634524136782,0,3,14,10,75666529.2421033
"4124",4124,2,0,41.1143695358187,0,2,17,15,57821116.4622094
"4125",4125,1,0,46.4019340716768,1,2,19,12,45254040.7721318
"4126",4126,2,1,44.4745344503317,0,1,11,13,45583484.7246014
"4127",4127,2,1,20.007916581817,1,1,10,10,39541807.6227031
"4128",4128,2,1,38.3579692752101,0,1,17,13,60713801.2245966
"4129",4129,1,0,39.2086379646789,1,3,13,14,40117836.8406989
"4130",4130,2,0,19.777326259762,0,3,17,12,57291225.19735
"4131",4131,2,1,35.5252535953186,0,1,16,12,59122785.0869731
"4132",4132,3,1,50.9969367557205,0,3,13,12,64429829.4801125
"4133",4133,3,1,25.3782644469757,1,2,15,9,54930274.142066
"4134",4134,2,1,43.8254958780017,1,1,10,12,48050983.5995092
"4135",4135,1,1,20.0890692025423,1,1,19,11,49573841.2799864
"4136",4136,2,1,39.7444253582507,0,2,16,8,63031589.3825646
"4137",4137,3,1,48.4525527581573,0,2,8,9,60194167.0319559
"4138",4138,3,1,58.0692650324199,1,1,16,12,49479518.0248842
"4139",4139,2,1,56.4789435861167,1,1,7,18,41355446.2375742
"4140",4140,2,0,32.972568111727,0,2,16,18,56117747.6319192
"4141",4141,1,1,41.6883087321185,1,1,11,13,32923085.5769042
"4142",4142,3,1,33.7154600897338,0,3,18,14,68247563.9577935
"4143",4143,1,1,31.2637565850746,1,1,15,12,38615856.3009468
"4144",4144,4,1,24.5430728017818,1,2,16,5,74861761.165006
"4145",4145,1,1,25.3560596085154,1,1,18,12,31635582.852707
"4146",4146,1,0,48.273558403831,1,3,12,10,40124697.3408523
"4147",4147,2,0,30.3107623141259,0,2,16,12,56602063.4050858
"4148",4148,1,0,35.1525148532819,1,2,13,14,38174136.1639957
"4149",4149,1,1,21.6400670146104,1,3,14,20,47541451.4727628
"4150",4150,4,1,57.1992260019761,1,3,14,15,56448404.1645136
"4151",4151,3,0,36.8776429868303,0,2,15,12,74156003.6951375
"4152",4152,2,1,47.0910073705018,1,2,11,13,42866923.4539618
"4153",4153,3,0,48.5682474868372,1,3,10,10,57102612.9808352
"4154",4154,1,1,35.9403987496626,0,2,10,9,52697794.8183111
"4155",4155,2,0,35.6246767798439,1,1,13,13,47691712.5315434
"4156",4156,4,1,39.3204305463005,0,3,14,14,61704793.0367118
"4157",4157,1,1,38.7428893342149,1,1,9,13,36985695.0925075
"4158",4158,1,1,24.8957914623898,1,1,13,9,35822116.7576194
"4159",4159,2,0,29.1126241977327,1,1,11,11,47288581.7843135
"4160",4160,2,1,27.512243488105,1,2,15,10,50028225.8882266
"4161",4161,1,1,30.0129190094303,0,2,13,11,49615842.1235116
"4162",4162,1,1,55.1136617853772,1,2,8,15,22206284.4069589
"4163",4163,2,1,25.3301992416382,1,1,17,14,50837823.0878878
"4164",4164,1,1,42.1164507979993,1,1,14,10,30671998.2019662
"4165",4165,2,1,19.5133893489838,0,3,20,13,54250322.9688193
"4166",4166,3,1,26.1851177650969,1,3,11,15,53428903.6417542
"4167",4167,2,1,24.4354197650682,1,2,15,16,45293632.1545806
"4168",4168,2,0,27.0473049758002,1,2,21,8,53176569.9415501
"4169",4169,2,0,20.8933254710864,0,1,12,13,41715696.6730282
"4170",4170,2,1,35.3341176505201,1,3,14,9,57296075.2315456
"4171",4171,1,1,58.9556775363162,1,2,9,14,29974000.9222192
"4172",4172,3,0,48.9210398236755,0,3,14,12,66861953.4626697
"4173",4173,2,1,23.330956955906,0,3,19,13,63900976.52535
"4174",4174,2,0,48.3686010914389,1,1,13,7,41768240.7328953
"4175",4175,2,0,27.315143142594,0,1,14,12,44575056.1033495
"4176",4176,1,0,27.6994045507163,1,1,14,11,47559782.4470588
"4177",4177,2,0,35.9164015734568,0,1,20,7,58229543.7080107
"4178",4178,4,1,21.2600207098294,0,2,14,13,62296302.8242892
"4179",4179,2,0,50.291069481289,0,1,11,16,42349855.6717916
"4180",4180,1,1,56.5497921470087,1,3,11,13,34641103.6857546
"4181",4181,2,0,58.8898210981861,0,2,20,8,47643894.2601022
"4182",4182,2,1,53.6339669059962,1,3,16,8,58066605.0436164
"4183",4183,1,0,60.4122833923902,1,1,15,16,27739556.8951946
"4184",4184,1,1,59.0498172771186,1,2,11,15,28917831.3213219
"4185",4185,2,1,33.4262650469318,0,2,9,12,49426713.0401541
"4186",4186,2,1,41.3071082264651,1,3,11,12,49360177.9271429
"4187",4187,4,0,29.6157402228564,0,3,14,10,75985424.0758386
"4188",4188,2,1,19.6688176617026,1,3,13,9,43457366.9116546
"4189",4189,2,1,60.0841516682412,1,3,8,9,38242440.2078593
"4190",4190,2,1,59.4253327490296,0,2,16,17,41495359.2463938
"4191",4191,2,0,59.6199328782968,0,2,12,13,51040411.1470844
"4192",4192,1,1,21.0146339500789,0,2,10,14,27744540.0416825
"4193",4193,1,0,22.165122637758,0,3,16,14,54588894.2401203
"4194",4194,1,1,25.743177319644,0,1,7,13,39831241.2747701
"4195",4195,2,1,52.1255469769239,0,1,13,8,53749985.90364
"4196",4196,2,0,28.2172419056296,1,1,12,11,39891154.679511
"4197",4197,2,1,30.5198529530317,0,1,9,9,49705247.0244049
"4198",4198,2,0,46.5256047053263,1,3,13,14,54591898.2859168
"4199",4199,1,1,47.2608530872967,1,1,13,10,42533285.5416481
"4200",4200,2,0,24.2419113735668,1,2,12,14,39724781.4286133
"4201",4201,3,1,24.1817484891508,1,3,12,8,59538978.6175606
"4202",4202,3,1,46.7752846798394,0,2,10,16,38752266.7373222
"4203",4203,2,0,34.0354621489532,1,2,18,14,53611548.5233368
"4204",4204,2,1,22.7854635624681,0,3,16,8,52318736.1628887
"4205",4205,2,1,60.9492212024052,1,3,13,18,42912022.3190283
"4206",4206,3,0,19.4216615410987,0,3,20,16,58052401.3801119
"4207",4207,2,1,59.2327779536135,0,2,14,11,35583028.2863827
"4208",4208,2,1,37.0623586173169,1,1,11,8,53367396.9351326
"4209",4209,1,1,29.3291851698887,1,3,13,10,54598336.2013065
"4210",4210,1,1,32.2223613425158,0,1,9,9,36640437.8171136
"4211",4211,1,1,60.3299774117768,1,1,13,16,29477949.8380661
"4212",4212,2,0,41.8605652204715,1,1,15,12,42160967.2465081
"4213",4213,2,1,40.1537360739894,0,2,23,12,58493840.5134814
"4214",4214,2,0,26.3434468829073,0,3,14,8,59237275.1184789
"4215",4215,2,1,27.3206226357725,0,1,20,10,53692083.4193021
"4216",4216,1,0,54.1737252071034,0,3,11,10,35104759.3479856
"4217",4217,1,0,36.2687120963819,1,1,13,7,43046257.2943869
"4218",4218,2,0,58.2590256074909,0,3,8,10,43517245.1439927
"4219",4219,4,0,51.1605714031029,0,3,13,18,61799622.2867143
"4220",4220,2,1,55.5139147599693,0,2,13,12,48668510.2252482
"4221",4221,2,1,38.2062908713706,1,3,11,9,47315302.1423418
"4222",4222,2,0,46.5527492051478,0,1,14,16,50841430.612938
"4223",4223,1,0,27.938789015403,1,3,13,15,47354203.5302432
"4224",4224,1,1,45.6062560030259,0,1,13,9,39671325.6402806
"4225",4225,3,0,60.6257202080451,1,3,11,11,49877674.8263374
"4226",4226,3,0,54.1815481430385,0,2,13,13,66376668.5433074
"4227",4227,1,0,61.0254012732767,1,1,9,12,37725879.7807678
"4228",4228,2,0,56.3429605620913,1,3,17,13,53447640.7197615
"4229",4229,2,1,21.0834640786052,0,3,12,13,53381469.5928942
"4230",4230,4,1,61.8967366209254,1,2,15,6,59772771.7053696
"4231",4231,2,1,35.4024934673216,0,1,17,14,59901877.8923194
"4232",4232,1,1,19.0458918616641,0,1,17,14,41552213.7029785
"4233",4233,1,1,53.7517360525671,0,1,15,15,46405196.5048432
"4234",4234,2,0,49.1920983395539,1,3,10,15,44120524.6630525
"4235",4235,2,1,42.2755106110126,1,2,14,9,59625248.0998208
"4236",4236,1,1,27.5981554191094,1,1,14,11,30871196.0987198
"4237",4237,1,1,44.6514261437114,1,2,11,8,48368252.7147961
"4238",4238,3,0,31.9788724039681,1,1,16,16,64752414.5313888
"4239",4239,3,1,25.5757320122793,0,3,15,9,63691670.9142006
"4240",4240,1,1,44.5119802667759,0,1,19,11,40676152.4258095
"4241",4241,2,1,58.734091863269,1,1,14,13,40998154.6548851
"4242",4242,2,1,44.3890035452787,1,1,15,9,46648929.6900767
"4243",4243,2,1,46.2969280129764,0,3,16,16,56746982.8292318
"4244",4244,2,1,22.5108121614903,0,1,8,12,55550932.5890762
"4245",4245,3,0,19.7520907842554,0,1,18,14,55935366.1295232
"4246",4246,1,1,44.0030324461404,0,1,23,13,57428961.5348591
"4247",4247,4,1,57.3013857493643,0,1,10,20,51340670.4430501
"4248",4248,2,1,61.6208968390711,0,1,14,9,43527548.3463536
"4249",4249,1,0,45.7046530265361,0,3,17,12,43552556.4319546
"4250",4250,3,1,47.0591648521367,1,1,9,10,44998836.9789376
"4251",4251,2,1,47.8849919370841,0,1,12,15,49470361.6957371
"4252",4252,3,1,36.6475029217545,0,1,9,9,62967391.4914785
"4253",4253,1,1,56.3014091304503,0,1,13,4,37496232.2134687
"4254",4254,2,1,41.040966284927,0,3,13,13,50985482.3352367
"4255",4255,3,1,22.1039754112717,1,2,15,15,52550469.9340329
"4256",4256,2,0,44.1351682974491,1,1,8,5,46400651.7128114
"4257",4257,2,0,45.8291060458869,0,3,17,7,54587838.6707833
"4258",4258,2,0,34.1802056462038,1,3,16,12,54731795.6603243
"4259",4259,2,0,20.1437327105086,0,2,18,7,61743109.9632751
"4260",4260,2,0,24.2325266096741,0,3,16,12,51807853.7768571
"4261",4261,4,0,22.3728055190295,0,3,13,9,76340440.1625929
"4262",4262,1,0,46.5679269891698,1,1,15,13,38949767.6127742
"4263",4263,4,0,53.1567033685278,1,3,9,7,57992308.7436282
"4264",4264,1,1,49.5407318689395,1,1,16,19,31661533.7889364
"4265",4265,2,0,54.6027797809802,1,1,17,8,44129494.2246712
"4266",4266,2,1,37.06977324537,1,1,14,10,53473004.4264792
"4267",4267,2,0,37.5097186858766,1,3,14,11,55639069.8331056
"4268",4268,4,1,39.9075060472824,0,3,9,23,70569398.8691421
"4269",4269,1,0,46.5168437915854,0,1,18,12,47132711.6567964
"4270",4270,3,1,51.175052852137,0,3,14,11,45677779.6954553
"4271",4271,1,1,25.1719524902292,1,1,12,16,27725638.1652924
"4272",4272,4,1,41.0981253837235,1,3,16,9,69798460.0732576
"4273",4273,2,0,36.3443793070037,0,1,14,8,52227145.2261948
"4274",4274,2,0,29.8161583815236,1,2,18,13,62109758.3175688
"4275",4275,2,1,29.8931781051215,1,3,13,17,61273999.014919
"4276",4276,4,1,49.8802478471771,0,1,17,10,66181528.8768056
"4277",4277,3,1,60.5635828427039,0,2,19,15,38370049.8483614
"4278",4278,2,0,32.3096715500578,0,3,17,15,55097446.5594606
"4279",4279,3,1,50.5151962283999,0,3,22,13,67468578.2151127
"4280",4280,1,1,38.0600534456316,0,1,11,9,54195812.3676845
"4281",4281,4,0,25.0977776362561,1,3,14,12,73320311.1206211
"4282",4282,1,1,49.9761382970028,1,1,17,10,46642584.329351
"4283",4283,2,0,36.7592938614544,0,2,16,15,60209448.2320724
"4284",4284,1,0,41.9124385328032,1,2,15,16,41950509.2744346
"4285",4285,3,1,42.9448554597329,0,3,13,11,66718644.2796634
"4286",4286,3,1,58.321888562059,1,1,17,15,51002796.1894726
"4287",4287,2,1,52.5862867550459,1,1,19,15,37057418.7539296
"4288",4288,1,0,21.4153520690743,1,1,12,8,46090867.1571122
"4289",4289,1,1,50.1897876013536,0,1,20,16,47428472.6001558
"4290",4290,2,0,54.0826240826864,1,1,13,15,39942871.211953
"4291",4291,1,1,41.5899880079087,0,3,17,14,48247795.7031364
"4292",4292,2,1,27.6097661182284,0,3,15,11,47293408.686047
"4293",4293,2,1,20.3071277574636,0,2,13,14,52911066.3580803
"4294",4294,1,0,23.1969663237687,0,1,13,10,47272833.1838429
"4295",4295,1,1,32.3474090178497,0,2,15,15,51399131.0068287
"4296",4296,2,0,54.9681904562749,1,1,16,11,39454824.2599401
"4297",4297,4,1,61.0065660385881,0,3,13,10,72117830.8698053
"4298",4298,2,1,22.6974233805668,1,1,13,15,44141964.7214711
"4299",4299,3,1,38.6330127750989,1,3,14,8,61658811.7099086
"4300",4300,1,1,29.9933143442031,1,1,14,11,34097969.9867667
"4301",4301,2,1,36.8574282976333,1,2,15,6,45448788.2248118
"4302",4302,2,1,38.2175923385657,0,2,13,10,52177501.4713794
"4303",4303,2,1,60.4954236194026,1,2,21,13,54880164.9886423
"4304",4304,1,1,51.6342219419312,1,1,14,10,39280411.65964
"4305",4305,3,1,56.7535008268896,1,2,15,15,60152541.8570923
"4306",4306,2,0,41.534868296003,0,2,10,9,61713436.8919221
"4307",4307,4,1,53.8404970280826,0,3,13,13,66638420.9810759
"4308",4308,1,1,37.8251128119882,1,1,13,14,37056208.0715751
"4309",4309,4,0,21.7333497523796,1,1,10,10,59941784.0723748
"4310",4310,3,0,44.5248697025236,1,1,14,8,47291292.5310882
"4311",4311,2,1,60.2103839099873,0,3,15,13,32189909.5985601
"4312",4312,2,0,42.0162770149764,1,3,11,8,58032587.5252346
"4313",4313,2,0,21.6931923623197,0,3,14,11,58523949.1165509
"4314",4314,1,0,46.4291563425213,1,1,14,15,31372061.5627015
"4315",4315,3,1,57.5132631598972,1,1,15,13,47818434.3838826
"4316",4316,1,1,40.9939817343839,0,1,21,13,44099844.8189002
"4317",4317,2,1,60.6274953857064,0,3,18,15,50456198.5242992
"4318",4318,2,0,49.8944267020561,1,3,16,13,59190093.1685118
"4319",4319,4,1,31.710095428396,1,3,18,10,75088637.6793117
"4320",4320,4,1,48.1502155337948,0,2,19,7,78969523.9564745
"4321",4321,2,1,48.5492870856542,1,3,21,12,49315868.8968876
"4322",4322,2,1,50.6969649097882,0,3,13,9,53883472.8121593
"4323",4323,1,1,22.798360577086,1,3,12,12,37382505.4077955
"4324",4324,2,1,25.3235130561516,1,3,8,16,39952362.192023
"4325",4325,1,0,33.6519061664585,1,3,8,16,32767534.4254049
"4326",4326,4,1,54.7349413724151,0,2,10,14,63857968.5204306
"4327",4327,1,1,49.2102432863321,0,2,16,13,40367019.0672554
"4328",4328,1,1,45.3669007024728,0,2,11,13,39713517.6513858
"4329",4329,2,1,37.449593125144,1,3,18,14,61498784.9019864
"4330",4330,1,1,45.5912286150269,0,2,14,10,46417449.1093158
"4331",4331,2,1,47.3914822351653,0,1,9,10,45915061.9406128
"4332",4332,1,0,49.3690594141372,1,2,15,11,35357242.8777104
"4333",4333,1,1,59.6844234378077,0,1,12,7,27127115.2786856
"4334",4334,2,1,34.5975414044224,1,3,16,15,50536353.8503637
"4335",4335,1,1,32.5418711055536,1,2,15,12,56441492.1219086
"4336",4336,1,0,31.8589120027609,1,2,17,9,42244294.8301574
"4337",4337,2,1,32.7398733166046,0,3,12,7,53465327.4746246
"4338",4338,2,0,59.0091139681172,0,1,16,12,49196367.9763102
"4339",4339,1,1,45.1682632078882,1,1,12,8,46854229.3765115
"4340",4340,1,1,48.5399675481021,1,2,8,14,45165947.2492188
"4341",4341,4,0,45.7798195411451,0,3,13,10,70579208.4932233
"4342",4342,1,1,26.3865321096964,0,2,16,18,51651398.0984743
"4343",4343,2,1,48.9961222598795,0,2,15,13,51086997.4158199
"4344",4344,1,1,58.8102109327447,0,3,21,8,58621107.0714209
"4345",4345,2,1,30.2340387571603,0,3,17,16,57839910.2596808
"4346",4346,3,1,36.7370871207677,1,2,19,6,67549854.1924513
"4347",4347,2,1,35.7025513839908,1,1,19,11,40220238.0920023
"4348",4348,3,1,50.6432064811233,0,3,17,11,65925456.5888852
"4349",4349,4,0,49.0397453662008,1,2,14,7,59831963.5301208
"4350",4350,2,1,38.7659726708662,0,3,10,13,51549018.815461
"4351",4351,2,1,21.7478221508209,0,3,19,12,63451698.2848733
"4352",4352,1,1,31.5435835535172,1,1,17,16,43324125.843323
"4353",4353,2,1,52.4555768826976,1,1,17,10,40668692.1508278
"4354",4354,3,1,46.5237549203448,0,3,11,9,61202771.8114431
"4355",4355,3,1,39.0496162562631,0,1,16,9,61583322.8389626
"4356",4356,1,0,52.2422142138239,0,1,14,7,47294590.4807689
"4357",4357,2,1,26.4561092325021,1,1,17,11,48282198.4589322
"4358",4358,4,1,19.2570083516184,0,3,10,9,66780205.5521683
"4359",4359,2,1,41.1439147454221,1,1,13,11,46617138.2701705
"4360",4360,2,1,35.5735113359988,1,2,22,9,63186327.712271
"4361",4361,2,1,45.8666550731286,0,2,11,10,47560277.5543063
"4362",4362,1,0,47.9513689144515,0,1,13,14,47202159.9386171
"4363",4363,2,1,46.9314011479728,0,3,20,8,70557495.3007436
"4364",4364,1,0,27.2680904523004,1,1,15,9,40674932.3871929
"4365",4365,2,0,28.5156790753826,1,3,17,13,58712517.1898294
"4366",4366,3,0,51.9920716378838,1,3,13,13,58296436.0265874
"4367",4367,1,1,53.7798890226986,1,1,23,14,39895524.5615533
"4368",4368,3,1,42.272611688124,0,3,11,16,63739946.9619663
"4369",4369,4,0,54.6208814871497,1,3,17,15,70307833.6850694
"4370",4370,2,1,53.4478902525734,1,2,12,11,51156635.3784429
"4371",4371,3,0,59.7740394040011,0,3,12,13,61380605.3204133
"4372",4372,1,1,59.5518569825217,1,1,16,18,31957038.3367886
"4373",4373,2,1,34.7415520739742,0,3,15,12,48479165.6616773
"4374",4374,4,0,21.4262704479042,0,3,17,12,73559520.4382794
"4375",4375,4,1,51.5929787310306,1,1,11,10,55993763.9944987
"4376",4376,2,1,26.8114286970813,0,1,12,12,57558589.8204181
"4377",4377,1,1,26.5560449168552,1,1,18,8,30302483.2340106
"4378",4378,2,1,38.8167959842831,0,1,12,12,48359741.7218851
"4379",4379,2,1,21.1183316574898,0,3,18,12,48600755.6008651
"4380",4380,1,0,21.9903376400471,0,3,10,11,56824197.0957016
"4381",4381,4,1,36.1259041144513,1,3,15,17,73162970.9589383
"4382",4382,4,0,35.7391330690589,0,3,14,14,72900438.4591703
"4383",4383,2,1,46.7348010980058,1,2,18,19,43958892.3911163
"4384",4384,3,0,46.9163529055659,0,1,19,10,50143051.0110295
"4385",4385,3,0,26.660066783661,1,3,15,7,65163963.3636877
"4386",4386,1,1,52.0993533800356,1,2,14,10,26535435.9368351
"4387",4387,2,0,35.3679683392402,1,1,8,12,40171108.5509756
"4388",4388,1,0,31.7368280661758,1,1,17,14,37293354.0474803
"4389",4389,2,1,25.263677114388,1,1,12,12,48256999.1705859
"4390",4390,2,1,24.5342841255479,0,1,15,8,44453020.9483744
"4391",4391,2,1,55.0735415588133,0,3,12,10,51924109.5444888
"4392",4392,4,1,57.5780295021832,0,3,18,13,76917666.5462738
"4393",4393,2,1,31.0613420498557,0,1,15,11,49331423.9105339
"4394",4394,2,0,24.7822982803918,1,1,11,16,51151271.1847396
"4395",4395,3,1,26.9388994283509,1,3,8,10,57123596.2834112
"4396",4396,1,0,48.9905537124723,1,1,12,14,36533780.3620551
"4397",4397,2,1,19.6443410643842,1,2,18,13,51645426.3866158
"4398",4398,1,1,55.6100613495801,0,2,17,12,45856237.4539686
"4399",4399,2,1,39.7999555305578,1,1,16,17,49607671.4100885
"4400",4400,1,1,26.5049422264565,0,1,14,14,37582505.6594943
"4401",4401,2,1,45.2117204701062,1,3,13,19,46515788.6924922
"4402",4402,3,0,59.2317254117224,1,3,17,11,51385324.6114968
"4403",4403,1,1,54.3292742811609,1,2,16,10,42017472.016795
"4404",4404,1,1,22.9735153976362,1,3,15,8,56599553.437653
"4405",4405,2,1,25.5707633469719,1,1,16,9,53884306.9705517
"4406",4406,2,1,55.0297708197031,0,1,24,12,38091611.678324
"4407",4407,2,0,44.1300143753178,1,2,13,9,41002191.5213587
"4408",4408,1,1,32.070424786536,0,1,14,20,52076855.7786316
"4409",4409,1,1,53.218021635199,1,2,13,18,37797984.3809321
"4410",4410,1,0,58.6789926553611,1,1,18,14,32861721.0617706
"4411",4411,1,1,37.338816082105,1,3,21,7,44186562.870863
"4412",4412,2,0,27.8892632806674,1,1,11,14,52629031.2366008
"4413",4413,1,1,24.6149347086903,1,2,17,11,42801260.839286
"4414",4414,3,1,30.7019517007284,1,3,13,12,58729317.5720269
"4415",4415,2,0,32.5754281305708,1,1,13,17,35812954.4270436
"4416",4416,4,1,37.6294321981259,0,3,10,10,66886407.4684579
"4417",4417,4,0,37.2124853350688,0,2,14,5,74468846.5060116
"4418",4418,1,0,25.9181705710944,1,1,16,14,35044912.1735661
"4419",4419,2,1,35.765451852465,0,1,14,9,51033213.5915085
"4420",4420,2,1,47.2192911934108,0,1,17,10,47938749.6063875
"4421",4421,2,1,58.1004206468351,1,3,16,12,47460700.4240909
"4422",4422,2,0,40.2678982289508,0,1,11,12,54902534.5902903
"4423",4423,2,0,43.504384190077,0,3,15,16,47227738.4983777
"4424",4424,2,1,45.3546523971017,0,2,19,12,60699839.2697703
"4425",4425,1,0,25.8279697103426,1,2,12,14,42250289.271587
"4426",4426,2,1,60.0807068764698,1,1,18,20,33174742.9581869
"4427",4427,4,1,61.1057052407414,0,2,13,11,62346132.5393518
"4428",4428,1,1,39.3991362832021,0,1,17,11,39283481.9919554
"4429",4429,1,1,31.7802432791796,1,2,12,6,47552037.1350312
"4430",4430,2,1,25.398930554511,0,1,17,9,59606132.3670979
"4431",4431,2,1,34.1382738193497,1,3,12,13,48647175.25634
"4432",4432,3,0,50.5370566437487,0,3,14,11,59831334.7039361
"4433",4433,2,1,24.901765444316,1,3,11,7,51554668.8829538
"4434",4434,2,0,49.2920518047176,1,1,22,10,38920781.6271783
"4435",4435,2,1,60.8674887530506,0,3,14,16,40857201.033765
"4436",4436,4,1,58.0243722000159,0,3,18,7,74377540.8484654
"4437",4437,2,1,45.3647849862464,1,3,12,17,41752078.3582511
"4438",4438,1,0,24.1909910866525,0,2,17,17,39334664.980586
"4439",4439,1,1,50.6651136511937,0,1,16,14,41204754.4170394
"4440",4440,2,1,47.1558072019834,0,2,9,13,58795675.926236
"4441",4441,3,1,24.3815548717976,0,3,14,9,59976194.3327426
"4442",4442,1,1,24.6662244279869,1,1,17,11,41621760.673806
"4443",4443,3,0,37.1071266036015,0,2,16,16,64070927.1257744
"4444",4444,2,0,48.9836801777128,1,3,14,8,49427674.6210697
