"","id","gender","age","education","district","mth_income","voted_for","satisfaction","support_incumbent"
"6727",6727,"Female",64.0146930818446,"University","Central",16885141.5956301,1,"High","Very Unlikely"
"6728",6728,"Female",24.9810759741813,"High School","West",7247372.15100849,0,"Low","Unlikely"
"6729",6729,"Male",56.0293227834627,"University","North",16439778.6479614,0,"Low","Unlikely"
"6730",6730,"Female",43.0740879881196,"High School","Central",9387784.39369596,0,"Low","Very Likely"
"6731",6731,"Female",26.4312049495056,"University","Central",13447558.3922735,0,"Low","Very Unlikely"
"6732",6732,"Female",33.0334397456609,"University","Central",14297450.0155944,0,"High","Very Unlikely"
"6733",6733,"Male",23.2500891685486,"University","North",13001846.2858857,1,"Very High","Indifferent"
"6734",6734,"Female",43.9177794209681,"Postgraduate","Central",25470608.6631236,1,"High","Indifferent"
"6735",6735,"Female",35.1686518182978,"University","North",14550039.4470305,1,"Medium","Indifferent"
"6736",6736,"Male",40.1751635745168,"High School","Central",9097343.12305469,0,"High","Very Unlikely"
"6737",6737,"Female",53.9942924454808,"High School","Central",10300493.3935499,0,"Very High","Indifferent"
"6738",6738,"Female",43.0210840441287,"High School","West",9383166.39917251,0,"Medium","Likely"
"6739",6739,"Female",32.1422103364021,"University","North",14188352.3936735,1,"Very High","Very Unlikely"
"6740",6740,"Female",31.5910323946737,"University","Central",14120861.3154714,0,"Very High","Very Unlikely"
"6741",6741,"Male",57.3384411367588,"University","Central",16522751.2159627,0,"Medium","Very Unlikely"
"6742",6742,"Male",27.3042278215289,"Postgraduate","Southeast",23564958.3433752,0,"Low","Likely"
"6743",6743,"Female",28.2329350891523,"University","Southeast",13689488.2579534,0,"Medium","Very Unlikely"
"6744",6744,"Female",30.3630951638333,"High School","North",7966535.09040735,1,"High","Very Unlikely"
"6745",6745,"Female",56.0339285414666,"University","Central",16438504.7731988,1,"Low","Very Unlikely"
"6746",6746,"Male",63.7058433340862,"University","West",16870632.2323214,0,"High","Very Unlikely"
"6747",6747,"Male",64.8773747906089,"Postgraduate","Southeast",26923432.1486324,1,"Medium","Very Unlikely"
"6748",6748,"Female",54.2949962727726,"University","Central",16321882.0676283,1,"High","Very Unlikely"
"6749",6749,"Male",30.4785311995074,"Postgraduate","Central",23980873.604405,1,"Very High","Indifferent"
"6750",6750,"Female",36.6089064646512,"University","Southeast",14713748.6364333,1,"Very High","Indifferent"
"6751",6751,"Male",42.7622833247297,"Doctorate","Central",39358529.3711177,1,"Very High","Unlikely"
"6752",6752,"Female",31.84397380054,"High School","Central",8151297.13937631,1,"Very High","Very Unlikely"
"6753",6753,"Male",31.9976465459913,"Doctorate","West",38171020.4747899,1,"Very High","Indifferent"
"6754",6754,"Male",64.577489700634,"Postgraduate","Central",26912156.3477293,1,"Medium","Very Likely"
"6755",6755,"Male",32.2596253841184,"High School","Central",8203555.98345022,1,"Low","Indifferent"
"6756",6756,"Female",41.4244857546873,"Postgraduate","Central",25226261.747443,0,"Low","Unlikely"
"6757",6757,"Male",51.9488262454979,"High School","Central",10151366.5329168,0,"Low","Very Likely"
"6758",6758,"Male",56.9150241683237,"University","North",16495411.303069,1,"Medium","Very Unlikely"
"6759",6759,"Male",57.7554783690721,"High School","Central",10547940.6872183,0,"Very Low","Indifferent"
"6760",6760,"Male",54.4776818123646,"University","Southeast",16334991.4472069,1,"Low","Unlikely"
"6761",6761,"Male",27.8909634295851,"Doctorate","Central",37644738.5307426,1,"High","Very Unlikely"
"6762",6762,"Female",26.5917901163921,"High School","Central",7468928.14531854,1,"Low","Unlikely"
"6763",6763,"Female",57.3047630507499,"Doctorate","West",40519748.4196034,1,"High","Very Likely"
"6764",6764,"Male",61.9239239385352,"University","North",16784146.4135547,1,"Low","Indifferent"
"6765",6765,"Female",45.0653002578765,"Doctorate","West",39575477.9928401,0,"Medium","Unlikely"
"6766",6766,"Female",60.1308693634346,"High School","West",10687671.1092957,0,"Very High","Unlikely"
"6767",6767,"Female",55.8505214862525,"University","North",16425893.6419342,1,"Medium","Very Unlikely"
"6768",6768,"Female",60.0737831545994,"High School","Central",10684413.3076278,0,"High","Likely"
"6769",6769,"Male",42.4143367749639,"Postgraduate","North",25324237.7854219,1,"Very High","Likely"
"6770",6770,"Female",53.3942623133771,"University","Southeast",16257152.5361312,0,"Very Low","Very Likely"
"6771",6771,"Female",32.7169112148695,"University","Central",14259769.4951831,0,"Very High","Very Unlikely"
"6772",6772,"Male",51.8555845087394,"Postgraduate","Central",26143457.6439275,1,"Medium","Unlikely"
"6773",6773,"Male",41.8814266156405,"Doctorate","Southeast",39271660.5175056,1,"Medium","Very Unlikely"
"6774",6774,"Female",56.8072674633004,"High School","North",10489550.7023337,0,"Low","Indifferent"
"6775",6775,"Female",32.5476032709703,"Postgraduate","Central",24237699.9509652,0,"Very Low","Unlikely"
"6776",6776,"Female",48.1693304805085,"High School","Southeast",9850301.22688945,1,"Medium","Likely"
"6777",6777,"Female",33.1417551380582,"High School","West",8309340.02245892,0,"Medium","Indifferent"
"6778",6778,"Male",34.2244487013668,"University","Central",14439100.9536635,0,"Low","Indifferent"
"6779",6779,"Male",34.9926946125925,"University","West",14528868.1836317,1,"Very High","Likely"
"6780",6780,"Female",64.0732803693973,"University","Central",16888052.0635106,1,"High","Very Unlikely"
"6781",6781,"Female",24.8431631373242,"High School","West",7227576.41125071,1,"High","Indifferent"
"6782",6782,"Male",26.4887772179209,"High School","North",7455465.2471773,0,"Medium","Very Unlikely"
"6783",6783,"Male",53.3690349948592,"Doctorate","Southeast",40256892.5492305,1,"High","Likely"
"6784",6784,"Female",34.4593631201424,"University","West",14466243.3133402,0,"Low","Unlikely"
"6785",6785,"Male",31.3248689654283,"University","Central",14088162.9593736,0,"Medium","Indifferent"
"6786",6786,"Female",29.5542503939942,"University","Southeast",13862799.8975152,0,"Low","Unlikely"
"6787",6787,"Female",40.0033056586981,"High School","Central",9079887.94234494,1,"Very High","Indifferent"
"6788",6788,"Female",29.0003951494582,"Postgraduate","North",23791466.0373474,0,"Very Low","Unlikely"
"6789",6789,"Male",36.8973067798652,"University","North",14746350.1619952,0,"Low","Very Likely"
"6790",6790,"Female",40.4921126072295,"High School","West",9130915.68864015,0,"Medium","Indifferent"
"6791",6791,"Male",47.6262150551192,"Postgraduate","North",25803234.6061565,0,"Very Low","Very Unlikely"
"6792",6792,"Male",30.0200033914298,"High School","West",7922569.44745673,1,"Very High","Likely"
"6793",6793,"Male",47.259113044478,"University","West",15773158.1796362,1,"Medium","Unlikely"
"6794",6794,"Male",47.180226332508,"University","Central",15766374.1162826,0,"Medium","Very Unlikely"
"6795",6795,"Male",36.2745567923412,"University","North",14675685.2802589,1,"Very High","Very Unlikely"
"6796",6796,"Female",44.365584904328,"University","West",15511864.6639509,1,"Very High","Unlikely"
"6797",6797,"Female",54.5433321455494,"University","Southeast",16338791.6165708,1,"High","Indifferent"
"6798",6798,"Female",44.3902164148167,"University","Southeast",15513241.5450104,0,"Very High","Indifferent"
"6799",6799,"Female",55.7774582090788,"Postgraduate","Central",26422192.8794877,0,"Very Low","Very Unlikely"
"6800",6800,"Female",32.3984824116342,"University","Central",14220952.3139174,1,"High","Indifferent"
"6801",6801,"Female",34.4671670435928,"Doctorate","Central",38468775.9874094,1,"Low","Unlikely"
"6802",6802,"Female",31.2337568844669,"Doctorate","Central",38076155.7053074,0,"High","Very Unlikely"
"6803",6803,"Female",53.8675209097564,"High School","West",10291372.2596787,0,"Very Low","Very Likely"
"6804",6804,"Female",36.6746642873622,"Postgraduate","West",24719934.7971018,1,"High","Unlikely"
"6805",6805,"Male",56.1360441879369,"University","Central",16445786.1480466,1,"Very Low","Very Unlikely"
"6806",6806,"Male",44.2867268347181,"High School","North",9503131.25348609,0,"Low","Likely"
"6807",6807,"Female",53.1653537545353,"University","West",16240268.7916575,1,"Very High","Very Unlikely"
"6808",6808,"Male",27.9496891177259,"University","West",13652412.671146,0,"Low","Indifferent"
"6809",6809,"Male",23.8696923884563,"University","Southeast",13090364.1907565,1,"Medium","Unlikely"
"6810",6810,"Female",24.8339347625151,"Postgraduate","Central",23226245.181493,0,"Low","Indifferent"
"6811",6811,"Male",39.2099500591867,"Postgraduate","Central",24996672.2355899,0,"High","Unlikely"
"6812",6812,"Female",28.3480272893794,"University","West",13704636.0072822,1,"High","Very Likely"
"6813",6813,"Female",57.9404576541856,"University","Southeast",16559049.2434447,1,"Very High","Very Unlikely"
"6814",6814,"Female",24.7273317412473,"Doctorate","North",37211421.6658397,1,"Medium","Indifferent"
"6815",6815,"Male",63.8031450496055,"University","North",16876279.7327904,0,"Low","Very Unlikely"
"6816",6816,"Male",63.6636598655023,"University","Central",16869877.1605285,1,"Medium","Indifferent"
"6817",6817,"Male",27.0167518458329,"Doctorate","Southeast",37528008.5676747,1,"High","Very Unlikely"
"6818",6818,"Male",54.626043047756,"University","West",16343910.6539017,1,"Medium","Unlikely"
"6819",6819,"Male",36.884733047802,"High School","West",8744902.41440366,0,"Medium","Very Unlikely"
"6820",6820,"Female",32.8191222543828,"High School","West",8271333.03412169,1,"Medium","Indifferent"
"6821",6821,"Male",36.4201163374819,"University","West",14690971.1196431,0,"Very High","Very Unlikely"
"6822",6822,"Male",36.8529235017486,"University","West",14741095.2356579,0,"Very High","Unlikely"
"6823",6823,"Female",28.564338920638,"Doctorate","North",37733964.1569438,0,"Low","Very Unlikely"
"6824",6824,"Male",55.911370288115,"University","Central",16430077.6364187,0,"Very Low","Indifferent"
"6825",6825,"Female",34.6547833229415,"High School","West",8490479.94804054,0,"Low","Likely"
"6826",6826,"Male",49.4076100382954,"University","Central",15952615.6768223,0,"High","Very Likely"
"6827",6827,"Male",64.8481612456962,"Postgraduate","Central",26924021.1425823,1,"Very High","Very Unlikely"
"6828",6828,"Male",30.2154862280004,"Postgraduate","Central",23947376.9486956,1,"Very High","Unlikely"
"6829",6829,"Female",54.1107797310688,"High School","North",10308051.8122716,0,"Very Low","Likely"
"6830",6830,"Male",42.1450741523877,"High School","Southeast",9297957.02637964,0,"Low","Indifferent"
"6831",6831,"Male",53.2019100114703,"University","Southeast",16245216.1400364,0,"Very Low","Very Unlikely"
"6832",6832,"Male",43.8518093083985,"High School","West",9463316.57979667,0,"Low","Very Unlikely"
"6833",6833,"Male",46.5417663576081,"University","West",15708655.3489502,1,"High","Very Unlikely"
"6834",6834,"Female",58.5268643102609,"University","North",16594873.4462996,1,"Medium","Indifferent"
"6835",6835,"Female",37.1159604252316,"Postgraduate","Southeast",24770369.7518073,1,"Medium","Unlikely"
"6836",6836,"Male",61.5520156831481,"Postgraduate","Central",26763482.0570449,1,"High","Indifferent"
"6837",6837,"Female",42.7918201498687,"University","North",15361128.3221713,0,"Very High","Indifferent"
"6838",6838,"Female",32.2557646990754,"University","West",14202560.7323813,1,"High","Likely"
"6839",6839,"Male",41.632733119186,"High School","Central",9246470.16761246,1,"High","Unlikely"
"6840",6840,"Female",38.0683466810733,"University","West",14874376.1527766,1,"High","Indifferent"
"6841",6841,"Female",24.1624775077216,"High School","Southeast",7132205.68468069,0,"Very Low","Indifferent"
"6842",6842,"Male",36.2979481248185,"University","Central",14678548.8434821,1,"Medium","Very Unlikely"
"6843",6843,"Male",55.0459669879638,"University","North",16372317.3544787,1,"High","Indifferent"
"6844",6844,"Female",43.0890921060927,"University","Central",15391345.9579023,0,"Medium","Indifferent"
"6845",6845,"Female",56.4808712140657,"High School","North",10467859.7897334,1,"Very High","Unlikely"
"6846",6846,"Male",46.4118450325914,"University","Central",15697882.4811772,0,"Low","Indifferent"
"6847",6847,"Male",37.0058592907153,"High School","Central",8758155.7939194,0,"Medium","Unlikely"
"6848",6848,"Male",27.2281071948819,"University","Central",13555947.2974508,0,"Medium","Very Unlikely"
"6849",6849,"Female",46.0178708652966,"High School","Southeast",9662512.20577799,1,"Medium","Very Likely"
"6850",6850,"Male",26.750465456862,"Doctorate","West",37491876.3056337,1,"Very High","Indifferent"
"6851",6851,"Female",40.8300054832362,"Postgraduate","Central",25165898.3782604,1,"Low","Very Unlikely"
"6852",6852,"Male",27.6673326632008,"University","North",13616228.298296,1,"Very High","Indifferent"
"6853",6853,"Male",35.0762603068724,"University","West",14539288.8928775,0,"Medium","Indifferent"
"6854",6854,"Female",49.2186448397115,"University","West",15936640.9563273,1,"Medium","Unlikely"
"6855",6855,"Male",46.6134744179435,"University","North",15715942.2218363,0,"Very Low","Unlikely"
"6856",6856,"Female",57.4896770911291,"University","North",16530533.8920879,0,"Medium","Unlikely"
"6857",6857,"Male",38.0928476727568,"High School","Central",8878499.14143046,0,"Low","Unlikely"
"6858",6858,"Male",48.9885415062308,"University","Central",15919054.8431812,0,"Medium","Unlikely"
"6859",6859,"Female",59.2527629663236,"University","Central",16636835.1565079,0,"Very Low","Unlikely"
"6860",6860,"Female",39.5160589707084,"High School","West",9029522.93858556,0,"Low","Unlikely"
"6861",6861,"Female",38.129222384654,"University","North",14881479.5218463,0,"Very Low","Very Likely"
"6862",6862,"Female",23.381564358715,"University","North",13020848.5581958,0,"Medium","Unlikely"
"6863",6863,"Male",31.3595313746482,"University","North",14091012.4327603,1,"High","Very Unlikely"
"6864",6864,"Female",32.0292250560597,"University","North",14174587.4497315,0,"Very Low","Unlikely"
"6865",6865,"Male",60.4987743771635,"Doctorate","Central",40708177.4567779,1,"Medium","Unlikely"
"6866",6866,"Female",48.5445113284513,"University","Central",15880433.0706685,0,"High","Indifferent"
"6867",6867,"Female",40.0392354801297,"University","North",15083962.0698386,1,"Very High","Unlikely"
"6868",6868,"Male",40.8454217715189,"High School","North",9167190.43417936,0,"Medium","Very Unlikely"
"6869",6869,"Male",51.6796501562931,"Postgraduate","West",26129582.2284671,1,"Very High","Indifferent"
"6870",6870,"Female",46.791886143852,"University","Southeast",15730416.2490895,1,"Low","Unlikely"
"6871",6871,"Female",58.8556842859834,"High School","North",10614646.524191,0,"Low","Likely"
"6872",6872,"Female",52.1189590287395,"Doctorate","West",40164219.242976,1,"High","Very Unlikely"
"6873",6873,"Female",58.4450028804131,"University","Southeast",16589406.5439042,0,"Low","Very Unlikely"
"6874",6874,"Male",32.073959024623,"Postgraduate","West",24180818.4869809,1,"High","Unlikely"
"6875",6875,"Female",41.3387334230356,"Doctorate","North",39216665.4929483,0,"Very Low","Unlikely"
"6876",6876,"Female",56.361582512036,"University","North",16460354.3609497,1,"High","Indifferent"
"6877",6877,"Female",37.9841325879097,"University","West",14864501.3172653,1,"Very High","Very Unlikely"
"6878",6878,"Male",42.2484437357634,"University","Central",15307205.9528591,1,"Low","Unlikely"
"6879",6879,"Female",50.9732977547683,"High School","West",10076914.5129694,0,"High","Indifferent"
"6880",6880,"Male",23.3687819647603,"University","Central",13018733.7452334,0,"Very Low","Unlikely"
"6881",6881,"Male",63.315648951102,"High School","North",10852111.3435616,0,"Very High","Very Likely"
"6882",6882,"Female",62.428019952029,"High School","Central",10809088.868988,0,"Medium","Indifferent"
"6883",6883,"Female",32.8195808157325,"University","Central",14271284.5276224,0,"Medium","Unlikely"
