"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"780",20006934,"2 bedroom next to Times Square & Central Park",6137321,"Joseph","Manhattan","Hell's Kitchen",40.76621,-73.98516,"Entire home/apt",279,1,130,"2019-07-04",5.73,1,174
"781",1057022,"Spacious 1br East Village Apartment",5822377,"Shunan","Manhattan","East Village",40.7265,-73.99,"Entire home/apt",159,5,16,"2018-09-27",0.25,2,0
"782",8523742,"Uptown Studio With Character",44881523,"Russell","Manhattan","Harlem",40.8294,-73.94695,"Entire home/apt",99,3,13,"2017-08-07",0.28,1,0
"783",14177028,"Private Floor, Room and bathroom In Townhouse, BK",29219991,"Doug","Brooklyn","Williamsburg",40.71555,-73.96325,"Private room",98,10,62,"2019-07-02",1.78,2,211
"784",34949052,"Three windows Bedroom in Brooklyn Chinatown",171495922,"Stanley","Brooklyn","Sunset Park",40.63814,-74.01288,"Private room",58,1,1,"2019-05-27",0.68,4,360
"785",7473810,"Light-filled urban cabin",39143718,"Sean","Brooklyn","Bedford-Stuyvesant",40.68141,-73.95841,"Entire home/apt",400,7,9,"2019-01-02",0.2,2,365
"786",271128,"Tranquil in the heart of Brooklyn 2",1417166,"Lex","Brooklyn","Bedford-Stuyvesant",40.68884,-73.95059,"Private room",60,5,9,"2019-06-25",0.19,2,33
"787",16415297,"Spacious&Sunny bedroom near Central Park,UpperEast",12895206,"Salvatore","Manhattan","Upper East Side",40.77651,-73.94791,"Private room",65,7,4,"2017-12-29",0.13,1,0
"788",15033685,"Authentic Living in Manhattan",6250141,"Shelley","Manhattan","Upper West Side",40.78074,-73.97849,"Entire home/apt",168,1,138,"2019-06-22",4.08,1,32
"789",28254842,"Room in Astoria - 20min to  Manhattan",6944101,"Olivier & Priscilla","Queens","Ditmars Steinway",40.77033,-73.91008,"Private room",50,2,5,"2019-05-31",0.53,1,0
"790",16194421,"Historic Lower East Side",42734669,"Rebecca","Manhattan","Chinatown",40.7155,-73.99198,"Entire home/apt",120,20,4,"2017-10-09",0.13,1,0
"791",35268673,"43ave c",19303369,"Hiroki","Queens","Elmhurst",40.74171,-73.87645,"Private room",33,30,0,"",NA,37,0
"792",2976105,"Crown (Prospect) Heights Brooklyn Room",3259274,"Hannah","Brooklyn","Crown Heights",40.67479,-73.95722,"Private room",60,2,2,"2015-09-07",0.04,2,83
"793",30392930,"Bright + Mod Tribeca Studio w/ Indoor pool + Gym by Blueground",107434423,"Blueground","Manhattan","Tribeca",40.71488,-74.00687,"Entire home/apt",332,30,1,"2019-02-05",0.19,232,1
"794",32284162,"Unique 2 bedroom apt in the center of Williamsburg",6960621,"Diego","Brooklyn","Williamsburg",40.71294,-73.96142,"Entire home/apt",210,2,27,"2019-06-28",5.91,1,188
"795",26022104,"Cosy condo in Williamsburg with amazing rooftop",144345250,"David","Brooklyn","Williamsburg",40.71552,-73.94263,"Private room",110,2,0,"",NA,1,0
"796",34087090,"Sonder | Stock Exchange | Gorgeous 1BR + Kitchen",219517861,"Sonder (NYC)","Manhattan","Financial District",40.70588,-74.01214,"Entire home/apt",230,2,6,"2019-06-18",2.5,327,285
"797",17193761,"Ideal Cute Sunny Room",97513787,"Daniel","Manhattan","Chinatown",40.71573,-73.99176,"Private room",63,20,31,"2018-09-23",1.09,5,218
"798",16066417,"Brooklyn Getaway",27294350,"Jocelyn","Brooklyn","Bushwick",40.69369,-73.9291,"Private room",55,3,0,"",NA,1,0
"799",21192354,"Violet Dynasty",138006255,"Carol","Brooklyn","Canarsie",40.63928,-73.91081,"Private room",65,1,2,"2018-10-07",0.19,2,365
"800",35972171,"Vibrant Private Room in Greenwich Village",50724816,"Glenn","Manhattan","Greenwich Village",40.72902,-74.00152,"Private room",116,1,0,"",NA,1,105
"801",8115423,"Private Room close to subway (2/3)",40874834,"Esteban","Queens","Jackson Heights",40.75548,-73.86632,"Private room",75,1,102,"2019-06-23",2.21,3,362
"802",10069376,"Spacious room in Beautiful Bedstuy",13358864,"Matthew","Brooklyn","Bedford-Stuyvesant",40.6943,-73.9481,"Private room",64,3,6,"2016-06-06",0.14,2,0
"803",33660911,"Stylish Designer 3 Bedroom Apartment",61084210,"Nadine","Queens","Astoria",40.76222,-73.91861,"Entire home/apt",360,3,10,"2019-07-01",3.85,1,206
"804",4174286,"Bushwick BR/Private Bathroom",21660125,"Chris","Brooklyn","Bushwick",40.69358,-73.91914,"Private room",35,15,1,"2016-04-15",0.03,1,0
"805",16426559,"Beautiful room in the heart of the Lower East Side",107670361,"Alexander","Manhattan","Lower East Side",40.71845,-73.98572,"Private room",125,1,0,"",NA,1,0
"806",6954288,"Cozy and Chic 1 Bedroom!!",14379468,"Pamela","Manhattan","Harlem",40.81254,-73.94118,"Entire home/apt",125,1,4,"2016-11-20",0.09,1,0
"807",172700,"Sunny, cozy room in Lower East Side",302772,"Cheryl","Manhattan","Lower East Side",40.71473,-73.98842,"Private room",115,3,3,"2016-02-15",0.04,2,337
"808",36206021,"The Perfect Upper East Side Apartment",6754647,"Daniel","Manhattan","Upper East Side",40.76163,-73.96319,"Entire home/apt",161,1,0,"",NA,1,22
"809",22174482,"Paradise in New York",161983650,"Edmarine","Queens","Bayside",40.75236,-73.75519,"Private room",41,2,2,"2018-01-31",0.11,1,0
"810",26223279,"和缘浪漫民宿",153018041,"Feng","Queens","Flushing",40.75651,-73.80455,"Private room",50,1,17,"2019-02-23",1.34,2,0
"811",17849234,"perfect apartment in New york with 3 bedrooms",6945333,"Duryea","Manhattan","Chelsea",40.75538,-74.00441,"Shared room",337,27,0,"",NA,1,365
"812",22691267,"Handmade artist loft",76422506,"Damon","Brooklyn","Clinton Hill",40.69675,-73.96188,"Private room",60,3,0,"",NA,1,0
"813",1763209,"10mins to Manhattan, 59th St, 17mins Times Square.",9268156,"DeLex","Queens","Astoria",40.76451,-73.92942,"Private room",86,2,107,"2018-11-01",1.58,1,0
"814",10509662,"Spacious bedroom available in SoHo",8255336,"Darren","Manhattan","SoHo",40.72302,-74.00487,"Private room",82,5,12,"2018-12-17",0.3,2,0
"815",21701158,"Bright Room with a Private Balcony in Williamsburg",28831479,"Sedef","Brooklyn","Williamsburg",40.70622,-73.9495,"Private room",95,2,4,"2019-05-26",0.36,2,28
"816",24699301,"NYC HUB HOME: Train @ 900ft; midtown 30min!",20912691,"Jeff","Queens","Jamaica",40.70887,-73.78275,"Entire home/apt",128,2,23,"2019-05-05",1.75,7,10
"817",20033770,"Beautiful 1 bedroom apartment in Greenpoint, BK",15899162,"Nichole","Brooklyn","Greenpoint",40.73129,-73.95845,"Entire home/apt",71,7,10,"2018-09-23",0.51,1,0
"818",3625870,"Modern Style Meets Old World",18264329,"Joaquin","Brooklyn","Sunset Park",40.64894,-74.00621,"Private room",85,3,47,"2019-06-23",0.81,1,299
"819",25965483,"Light-filled Room with Private Bath & Entrance",4712374,"Karen","Brooklyn","Greenpoint",40.73325,-73.95542,"Private room",85,1,12,"2018-10-03",0.97,1,0
"820",7967503,"Perfect midtown west studio",2781031,"Paolo","Manhattan","Hell's Kitchen",40.76885,-73.98631,"Entire home/apt",165,3,68,"2019-06-19",1.46,1,195
"821",29938457,"Cozy 1 bedroom in the heart of Greenwich!",179570454,"Derek","Manhattan","Greenwich Village",40.72878,-74.0016,"Entire home/apt",165,7,2,"2019-04-22",0.28,1,1
"822",11548744,"Sunny 2BR Railroad Apt. in LIC",55601638,"Sarah","Queens","Long Island City",40.74493,-73.9537,"Entire home/apt",158,1,1,"2016-07-10",0.03,1,0
"823",29648584,"Super Cozy Kensington by F,G trains",14898658,"Chadanut","Brooklyn","Kensington",40.64243,-73.98049,"Private room",42,1,4,"2019-03-10",0.59,11,88
"824",6627254,"Private room - Perfect location!",10899109,"Dave & Nat","Brooklyn","South Slope",40.66526,-73.98449,"Private room",100,2,1,"2015-06-26",0.02,1,0
"825",30441793,"Cozy Brooklyn Room",200055931,"Jessica","Brooklyn","Red Hook",40.67441,-74.01278,"Private room",280,1,0,"",NA,1,90
"826",3709013,"Huge 1.5BR Artist Home in Brownstone Brooklyn :)",7420906,"Alix","Brooklyn","Bedford-Stuyvesant",40.68473,-73.95697,"Entire home/apt",99,3,10,"2018-11-13",0.28,1,66
"827",34515896,"Look at that Suite City View!",260609528,"The Wagner Hotel","Manhattan","Battery Park City",40.70669,-74.0165,"Private room",100,1,0,"",NA,7,348
"828",34281907,"Private Room in East Williamsburg - Clean & Comfy!",17017530,"Susan","Brooklyn","Williamsburg",40.71466,-73.9378,"Private room",89,1,1,"2019-06-30",1,1,188
"829",35136523,"PRIVATE, NEWLY RENOVATED BEDROOM, 10 MINS FROM JFK",107915864,"Mina","Queens","Howard Beach",40.66799,-73.85135,"Private room",65,1,16,"2019-07-04",11.71,4,295
"830",18984088,"Large Clean Safe Private Bedroom by Lehman College",2511668,"David","Bronx","Kingsbridge",40.87271,-73.89972,"Private room",60,3,19,"2019-07-02",0.75,1,81
"831",20901820,"Hidden Gem in the Heart of Park Slope",41407057,"Jason","Brooklyn","South Slope",40.66675,-73.988,"Entire home/apt",95,2,4,"2018-07-02",0.19,1,0
"832",32086758,"Large 1bedroom Apartment in the Heart of Manhattan",164242874,"Irene","Manhattan","Upper West Side",40.79481,-73.97432,"Entire home/apt",150,1,20,"2019-06-23",4.05,1,272
"833",16068067,"colorful and huge 1BD near Prospect Park",15792248,"Marina","Brooklyn","Kensington",40.63647,-73.97463,"Entire home/apt",100,2,1,"2017-01-02",0.03,1,0
"834",27723975,"Brooklyn Private Room 20 min to Manhattan",24762401,"Dee Daisy And Peter","Brooklyn","Bedford-Stuyvesant",40.69088,-73.95018,"Private room",65,30,30,"2019-06-04",2.84,4,365
"835",34905935,"Gorgeous Chelsea apartment",47431634,"Hellen","Manhattan","Chelsea",40.74156,-73.99677,"Shared room",450,1,0,"",NA,1,89
"836",35215644,"Stylish 2 BR Apartment in downtown Manhattan",260156883,"Elena","Manhattan","Financial District",40.71083,-74.00803,"Entire home/apt",280,3,3,"2019-07-06",3,1,199
"837",4538901,"Entire Apt. in E. Williamsburg",4806989,"Ava","Brooklyn","Williamsburg",40.70826,-73.94059,"Entire home/apt",189,1,0,"",NA,1,0
"838",4632542,"Queen Sized Bedroom in Spacious Apartment",6762751,"Alexander","Manhattan","Harlem",40.80096,-73.95776,"Private room",107,2,92,"2019-05-20",1.64,1,157
"839",34156010,"Amazing Luxury Apt in the middle of Manhattan",257677041,"Elsen","Manhattan","Kips Bay",40.7421,-73.97404,"Entire home/apt",539,1,13,"2019-07-06",7.36,1,233
"840",19553123,"Rainbow 2",4176842,"Novi","Queens","Rego Park",40.72885,-73.86759,"Entire home/apt",49,7,23,"2019-07-04",0.96,1,22
"841",31218952,"*PRIME MANHATTAN*one block to 5 trains*ROOFDECK!*",2685943,"Sara","Manhattan","Harlem",40.8249,-73.94585,"Private room",60,1,30,"2019-06-23",5.56,1,67
"842",11547246,"Large, sunny room - Lower East Side",22551065,"Tamir","Manhattan","Lower East Side",40.71931,-73.98393,"Private room",85,5,1,"2016-05-16",0.03,1,0
"843",6225935,"Columbia University in Manhattan",19682564,"Yi","Manhattan","Upper West Side",40.80301,-73.96644,"Private room",70,4,2,"2015-06-28",0.04,1,0
"844",17366942,"Bedroom + Private Bath Near Central Park & Subways",103960,"Nicolle","Manhattan","Harlem",40.80113,-73.95287,"Private room",70,4,35,"2017-12-09",1.24,1,0
"845",33241034,"Sunny Bedroom in Ridgewood Apartment!",67373452,"David","Queens","Ridgewood",40.69894,-73.90064,"Private room",50,7,6,"2019-04-14",1.84,1,128
"846",18525915,"Cozy 2 Bed 1 Bath Amazing Location With Balcony",113805886,"Yaacov","Manhattan","Upper East Side",40.77878,-73.94993,"Entire home/apt",206,31,2,"2019-03-03",0.35,33,327
"847",7539610,"Private room, shared bathroom.",39503857,"Craig","Manhattan","Harlem",40.82034,-73.94345,"Private room",200,1,0,"",NA,1,0
"848",1922448,"Sunny bedroom in Williamsburg",8740210,"Angelica","Brooklyn","Williamsburg",40.71278,-73.94035,"Private room",75,3,1,"2015-11-13",0.02,1,0
"849",36449345,"Private Room in Brooklyn, 5minutes from Subway",115528632,"Rachel & Alex","Brooklyn","Bedford-Stuyvesant",40.69171,-73.95418,"Private room",80,1,0,"",NA,1,43
"850",1742610,"Studio in the Upper East Side ",2548224,"Melissa","Manhattan","Upper East Side",40.78031,-73.94653,"Entire home/apt",123,5,14,"2019-05-30",0.2,1,0
"851",21380140,"Cozy room available in Queens Village.",154848269,"Luequita","Queens","Queens Village",40.7167,-73.73473,"Private room",35,3,8,"2019-06-27",0.61,1,38
"852",47926,"LUX APT IN TIMES SQUARE NEW BUILDING",218404,"Claudia","Manhattan","Hell's Kitchen",40.76307,-73.99665,"Entire home/apt",275,1,41,"2019-06-26",0.38,1,299
"853",847591,"Brooklyn Apartment",4425467,"Oded","Brooklyn","Bushwick",40.7016,-73.91868,"Entire home/apt",120,5,6,"2015-09-27",0.1,1,0
"854",30737182,"Central Park Charming Home",197082458,"Luisa","Manhattan","Upper West Side",40.7773,-73.97736,"Entire home/apt",350,2,9,"2019-06-23",1.32,1,286
"855",23021186,"Private Room, Very Cozy. Close to JFK. Garden!",133227147,"Megan","Brooklyn","Cypress Hills",40.6784,-73.8924,"Private room",100,1,43,"2019-06-23",2.65,1,365
"856",36038003,"Modern & Hip Building-Lower East Side- Elevator!",4239407,"Steve","Manhattan","Lower East Side",40.71467,-73.98985,"Entire home/apt",209,3,0,"",NA,2,5
"857",33514962,"中城西豪华客厅!",58762277,"Wang","Manhattan","Hell's Kitchen",40.76695,-73.99103,"Private room",69,4,0,"",NA,1,57
"858",20055581,"Wingate Manhattan Midtown (#2)",139259102,"Celeste","Manhattan","Midtown",40.75211,-73.99228,"Private room",500,1,1,"2018-01-01",0.05,2,0
"859",32191213,"Bohême à Williamsburg",241541553,"Sam","Brooklyn","Williamsburg",40.71211,-73.96276,"Entire home/apt",418,2,20,"2019-06-30",3.97,1,153
"860",20539089,"Sunny Greenwich Village 1 br in best location!",24530399,"Delia","Manhattan","West Village",40.73453,-74.00238,"Entire home/apt",250,2,2,"2017-10-01",0.09,1,0
"861",3601743,"Classic Brooklyn brownstone",18146661,"Richard","Brooklyn","Park Slope",40.66884,-73.97575,"Private room",180,3,192,"2019-06-29",3.2,1,60
"862",13577416,"Comfy Loft Bed in Sunny Room with plants",23505542,"Sarah","Brooklyn","Sunset Park",40.65562,-74.00295,"Private room",40,2,3,"2016-10-19",0.08,1,0
"863",35429053,"1.5 Bedroom Penthouse with Private Garden & Office",6457972,"James","Manhattan","Kips Bay",40.7409,-73.98085,"Entire home/apt",199,2,0,"",NA,1,49
"864",27827110,"private room in a shared apartment",141400974,"Öykü","Manhattan","Harlem",40.80913,-73.94614,"Private room",45,14,5,"2019-01-25",0.47,1,0
"865",30913411,"Gorgeous and spacious 1 BR in Nomad new listing",150424721,"Kris","Manhattan","Chelsea",40.74531,-73.99098,"Entire home/apt",299,3,1,"2019-07-01",1,1,155
"866",10651757,"LUX 650SQF Balcony Gym W&D 5119",16098958,"Jeremy & Laura","Manhattan","Hell's Kitchen",40.75685,-73.99569,"Entire home/apt",250,30,1,"2018-11-20",0.13,96,331
"867",35507713,"Beautiful Ground Floor Upper East Side Apartment",80164857,"Nicole","Manhattan","Upper East Side",40.76453,-73.95867,"Entire home/apt",160,4,1,"2019-06-17",1,1,243
"868",33424312,"Comfortable and spacious bedroom suite in Brooklyn",1192659,"Leandro And Julia","Brooklyn","Bedford-Stuyvesant",40.68763,-73.92898,"Private room",70,4,0,"",NA,3,12
"869",33230211,"Bedroom in NYC!! - Minutes to Central Park!!",140830391,"Jay","Manhattan","Inwood",40.86324,-73.92682,"Private room",100,1,4,"2019-07-01",1.58,9,315
"870",13156998,"1 BR / studio right by Central Park",3671013,"Neha","Manhattan","Midtown",40.76365,-73.97754,"Entire home/apt",200,1,0,"",NA,2,0
"871",18229274,"# 1 A Brooklyn New York Apt: close to metro subway",125914985,"Myles","Brooklyn","East Flatbush",40.63381,-73.94395,"Entire home/apt",185,6,60,"2019-06-30",3.22,2,112
"872",11397141,"Luxury apartment in Williamsburg",31284498,"Abe","Brooklyn","Williamsburg",40.71905,-73.95426,"Entire home/apt",200,1,0,"",NA,1,0
"873",11322391,"Sunny room w/Laundry + own entrance",17824959,"Allison","Brooklyn","Bushwick",40.69585,-73.92585,"Private room",50,2,1,"2016-04-21",0.03,1,0
"874",9342478,"Beautiful, airy, light-filled room",10406276,"Kathleen","Brooklyn","Williamsburg",40.70491,-73.93098,"Private room",42,3,0,"",NA,1,0
"875",35154668,"Studio - Steps from Central Park and Times Square",231281049,"The Manhattan Club","Manhattan","Midtown",40.76386,-73.98222,"Private room",399,1,2,"2019-07-05",2,4,356
"876",36348332,"Private bedroom in a townhouse",23254491,"Klara","Manhattan","East Harlem",40.80109,-73.94364,"Private room",150,1,0,"",NA,2,26
"877",7850400,"Quiet charming  Duplex",41367164,"Haim","Manhattan","Lower East Side",40.72147,-73.98733,"Entire home/apt",295,3,63,"2019-07-01",1.4,1,214
"878",11481037,"A slice of heaven on earth in NYC",60294559,"Vidya","Manhattan","Midtown",40.75321,-73.97215,"Shared room",75,1,2,"2018-01-01",0.1,1,0
"879",7790838,"Quiet, Charming Studio in UES",17550956,"Kelsie","Manhattan","Upper East Side",40.77357,-73.94729,"Entire home/apt",142,2,48,"2019-04-27",1.02,1,329
"880",3465651,"“No Place Like Home”
1st Floor Suburban Apt.",4060346,"Lisa, Nancy & John","Staten Island","Eltingville",40.54268,-74.16254,"Private room",56,1,145,"2019-07-05",2.38,1,258
"881",24804386,"Sunny NYC Studio steps from Central Park",1092203,"Erin","Manhattan","Upper West Side",40.78277,-73.97604,"Entire home/apt",150,4,12,"2019-03-31",1.55,1,0
"882",33605568,"Union Square Private Double & Single Bed w/ Shower",44350279,"Jp","Manhattan","Gramercy",40.73446,-73.9867,"Private room",99,2,8,"2019-07-04",3.53,4,13
"883",30906267,"XL cozy bedroom with separate entrance",40317143,"Zsofia","Queens","Maspeth",40.72223,-73.90264,"Private room",68,1,0,"",NA,2,133
"884",24497152,"Stunning Elevator 2 Bedroom Midtown East",61391963,"Corporate Housing","Manhattan","Midtown",40.75569,-73.96679,"Entire home/apt",150,30,1,"2018-06-29",0.08,91,332
"885",5918356,"Heart of times square Best location",2588808,"Arturo","Manhattan","Hell's Kitchen",40.76115,-73.98707,"Entire home/apt",125,7,4,"2018-02-19",0.08,1,0
"886",30536585,"Bright, spacious en-suite room in co-living house",1418015,"Reuben","Brooklyn","Crown Heights",40.67441,-73.95235,"Private room",80,2,10,"2019-07-01",1.57,4,2
"887",18526162,"Gone with the Wind",75360607,"Fernando","Queens","Sunnyside",40.74215,-73.92633,"Entire home/apt",199,5,91,"2019-06-21",3.48,2,57
"888",3840324,"Williamsburg + private patio garden",10366196,"Matt","Brooklyn","Williamsburg",40.70859,-73.94639,"Entire home/apt",120,5,18,"2019-02-26",0.32,1,188
"889",11833497,"August '19 in cozy, bright South Slope 1.5 br",9946550,"Andrew","Brooklyn","South Slope",40.66432,-73.98847,"Entire home/apt",100,7,1,"2016-07-31",0.03,1,0
"890",13044519,"Quiet, relaxing room in Greenpoint",2349563,"Johann","Brooklyn","Greenpoint",40.73356,-73.95808,"Private room",80,1,2,"2016-07-26",0.05,1,0
"891",3465604,"Elegant Brownstone Duplex",12220316,"Mary","Brooklyn","Fort Greene",40.6857,-73.97088,"Entire home/apt",375,3,6,"2018-08-27",0.1,1,252
"892",9423397,"Brooklyn Gem nr Shops, Subways",48854322,"Yuna","Brooklyn","Bushwick",40.69994,-73.92378,"Entire home/apt",129,5,89,"2019-05-26",2.02,2,72
"893",36114202,"Private Room in Central Park North #2",264495166,"Jordania","Manhattan","Harlem",40.80079,-73.95783,"Private room",85,2,0,"",NA,3,11
"894",30378982,"Modern Brooklyn Zen with Private Garden",3042136,"Jenni","Brooklyn","Carroll Gardens",40.68241,-73.99157,"Entire home/apt",250,2,26,"2019-07-07",3.94,3,266
"895",23451817,"Spacious 1BR Apartment",17487184,"Emmanouela","Brooklyn","Williamsburg",40.71356,-73.95276,"Entire home/apt",150,6,0,"",NA,1,0
"896",8183217,"Spacious Room in Heart of Brooklyn",37563411,"Andrew And Talia","Brooklyn","Crown Heights",40.6682,-73.94927,"Private room",65,14,0,"",NA,3,0
"897",13779358,"Home away from home. Contemporary!",80894027,"Patrick","Queens","Jackson Heights",40.7532,-73.87731,"Entire home/apt",125,3,12,"2019-06-17",0.35,1,274
"898",12422277,"Spacious Studio w/ Patio- Ft Greene",43924728,"Shawn","Brooklyn","Fort Greene",40.68702,-73.97506,"Entire home/apt",169,2,136,"2019-06-16",3.46,1,251
"899",3735483,"Beautiful Room in Sunny Brooklyn Apartment",5064699,"Juliana","Brooklyn","Bedford-Stuyvesant",40.68732,-73.94058,"Private room",55,2,41,"2019-01-04",1.09,2,0
"900",7339802,"HUGR 1BR+ in Sugar Hill, Harlem",38452274,"Aly","Manhattan","Harlem",40.82196,-73.94247,"Entire home/apt",100,3,14,"2018-01-12",0.29,1,0
"901",34419922,"Hippie vibe spot",211941129,"Katarzyna","Brooklyn","Greenpoint",40.7261,-73.95842,"Private room",70,1,0,"",NA,2,0
"902",27529564,"Queen size bedroom",207651513,"Nour","Manhattan","Harlem",40.80907,-73.94444,"Private room",60,1,49,"2019-05-27",4.85,3,0
"903",8184502,"Private Room in Luxury Building",43175172,"Keith","Manhattan","Financial District",40.7066,-74.00396,"Private room",120,1,2,"2015-09-27",0.04,1,0
"904",27928809,"The Ultimate W-Burg Experience-Historic Building!",183400278,"Jan","Brooklyn","Williamsburg",40.71153,-73.94557,"Entire home/apt",104,2,5,"2019-06-23",0.54,1,179
"905",10032285,"Charming bedroom in Manhattan",20884486,"Luis","Manhattan","Morningside Heights",40.80483,-73.96486,"Private room",70,1,0,"",NA,1,0
"906",220351,"THE BEST DEAL ON THE HUDSON RIVER!!",921500,"Boubacar And Pattee","Manhattan","Harlem",40.82748,-73.95153,"Private room",55,4,99,"2019-02-28",1.04,1,260
"907",31599436,"Elegant, Mid Century Modern Apt (Entire Place)",12618858,"Alimah","Brooklyn","Bedford-Stuyvesant",40.6848,-73.92974,"Entire home/apt",130,2,5,"2019-06-16",1.39,2,64
"908",31986430,"Cozy & Shinny 1BR in Lower East Side",21976589,"Benjamin","Manhattan","Lower East Side",40.71957,-73.98538,"Entire home/apt",180,18,3,"2019-06-03",0.57,1,22
"909",19518453,"Midtown South Lux Large Studio",79912031,"Tedy","Manhattan","Murray Hill",40.74731,-73.98167,"Entire home/apt",350,5,0,"",NA,1,0
"910",16936036,"Budget Friendly Place WIFi AC Parking Comfy Bed",2788934,"Andrew","Brooklyn","Greenpoint",40.72155,-73.94414,"Private room",59,2,155,"2019-06-30",5.2,2,60
"911",10519216,"Beautiful LARGE one bedroom apt",54235059,"Emmett","Queens","Long Island City",40.74399,-73.95321,"Entire home/apt",195,1,0,"",NA,1,0
"912",20738759,"Sun-Filled Cobble Hill Loft",2687071,"Lily","Brooklyn","Brooklyn Heights",40.6904,-73.99376,"Entire home/apt",135,3,21,"2019-05-05",0.95,1,15
"913",33406864,"Manhattan Luxury Private Bedroom!!!",224317184,"Luke","Manhattan","Inwood",40.86259,-73.92728,"Private room",90,3,2,"2019-06-15",0.97,8,282
"914",35712883,"Lovely Spacious Studio in Bedstuy",268627924,"Alison","Brooklyn","Bedford-Stuyvesant",40.68242,-73.95348,"Shared room",90,3,0,"",NA,1,38
"915",30801344,"Huge BR in Classic UWS Building W 70s",3929012,"Kevin","Manhattan","Upper West Side",40.78012,-73.98279,"Private room",129,1,37,"2019-07-01",5.39,4,59
"916",32235802,"Stable Room at Incentra Village Hotel",241889662,"Incentra","Manhattan","West Village",40.73742,-74.00484,"Private room",999,1,1,"2019-04-24",0.39,5,310
"917",24408644,"Spacious Apartment in Brooklyn",184264303,"Olie","Brooklyn","Flatlands",40.62392,-73.93554,"Entire home/apt",200,1,28,"2019-07-07",2.02,1,265
"918",20440400,"East Village Getaway",42701042,"Nick","Manhattan","East Village",40.72698,-73.98948,"Entire home/apt",181,1,0,"",NA,1,0
"919",35736648,"Cozy private Apartment in great area 30min to NYC",110644265,"Ahmad","Queens","Rego Park",40.72733,-73.86047,"Entire home/apt",75,1,2,"2019-06-23",2,1,1
"920",35971792,"Newly Renovated Bright Studio In The East Village",2795371,"Natalia","Manhattan","East Village",40.72878,-73.98478,"Entire home/apt",129,20,0,"",NA,2,180
"921",30688621,"A Little Sanctuary",16358757,"Nelmir","Brooklyn","Crown Heights",40.67685,-73.94405,"Entire home/apt",80,5,5,"2019-06-24",0.81,1,8
"922",23128460,"Intimate Studio in the UES",5669820,"Charles","Manhattan","Upper East Side",40.77029,-73.95526,"Entire home/apt",115,4,26,"2019-06-26",1.66,1,16
"923",5846050,"Cozy Harlem Stay",22534207,"Jemar","Manhattan","East Harlem",40.80906,-73.93686,"Private room",75,2,45,"2019-06-03",0.94,1,123
"924",29705049,"Sunny, Cozy Apt in the Heart of BedStuy for Cheap",82286,"Linda","Brooklyn","Bedford-Stuyvesant",40.68615,-73.9356,"Entire home/apt",79,3,2,"2019-05-09",0.25,1,157
"925",6594861,"Park Slope Brownstone Duplex (unfurnished)",34501360,"Eric","Brooklyn","Park Slope",40.6746,-73.97901,"Entire home/apt",275,30,12,"2017-09-03",0.25,1,70
"926",16440383,"Cozy &  Comfy Room in quiet Briarwood, Queens, NY",570442,"Maria","Queens","Briarwood",40.71357,-73.81986,"Private room",85,2,0,"",NA,1,0
"927",2309559,"Luxury New York",11254580,"Bryan","Manhattan","East Village",40.73259,-73.98681,"Entire home/apt",350,1,0,"",NA,1,0
"928",26946208,"Cozy room in the heart of Little Italy",21146326,"Olga","Manhattan","Chinatown",40.71794,-73.99686,"Private room",75,3,4,"2018-11-04",0.4,2,0
"929",22063652,"Charming Central Park Studio Awaits!",161160095,"Walter","Manhattan","Upper West Side",40.78726,-73.96867,"Entire home/apt",170,3,42,"2019-07-01",2.19,1,4
"930",267435,"Large Sunny Bedroom in QNS NYC",1402454,"Jocelin","Queens","Rego Park",40.73349,-73.86009,"Private room",55,1,38,"2019-07-01",0.85,1,0
"931",33527634,"Best of Brooklyn: Prospect Park",86325,"Josephine","Brooklyn","Prospect Heights",40.67323,-73.96863,"Entire home/apt",145,3,1,"2019-06-04",0.86,1,45
"932",33715848,"Massive Private rm Private Entrance HEART of Wb",171008642,"Mona","Brooklyn","Williamsburg",40.72005,-73.95704,"Private room",120,2,14,"2019-06-18",4.83,1,18
"933",18993091,"Brooklyn Spacious Hip + Cosy Room in 2 bedroom",132485225,"Kate + Max","Brooklyn","Bensonhurst",40.61767,-73.99176,"Private room",42,8,26,"2019-06-06",1.04,1,43
"934",31164918,"Bright and cozy bedroom in Williamsburg",29523138,"Ita","Brooklyn","Williamsburg",40.70792,-73.94087,"Private room",48,1,23,"2019-04-30",3.71,2,0
"935",13000483,"All New Garden Apartment",1261588,"Julian","Brooklyn","Crown Heights",40.67968,-73.9595,"Entire home/apt",155,30,132,"2019-04-16",3.53,1,83
"936",3952676,"Designer Apartment in Williamsburg",3097283,"Leta","Brooklyn","Williamsburg",40.71305,-73.94334,"Entire home/apt",200,6,0,"",NA,1,0
"937",4902143,"Large One Bedroom Apartment, 15 mins to Manhattan",557918,"Bill & Regina","Queens","Sunnyside",40.74628,-73.9196,"Entire home/apt",119,6,15,"2019-03-09",0.46,1,1
"938",16996170,"2 Bed 2 Bath Close to Park pool In Building",113805886,"Yaacov","Manhattan","Upper East Side",40.7771,-73.94996,"Entire home/apt",240,31,5,"2019-06-16",0.34,33,289
