"","drivers","age","gender","income","work_hours","distance","bonus","satisfaction","leaving"
"2947",1,32,1,315372,10,76,21150,1,3
"2948",1,31,1,334088,8,82,36355,5,2
"2949",1,29,0,315089,11,30,15956,2,2
"2950",1,32,1,380826,9,79,19987,2,4
"2951",1,27,0,416499,6,35,10894,5,2
"2952",1,31,1,392304,11,50,16100,2,2
"2953",0,31,1,262390,7,69,63750,4,3
"2954",0,28,1,227968,6,107,20001,2,4
"2955",0,33,1,279508,9,86,30135,4,4
"2956",1,32,1,387004,10,46,29212,5,5
"2957",0,31,0,291027,9,95,43259,3,5
"2958",0,31,1,246718,8,67,31747,3,3
"2959",0,30,1,288967,8,112,10000,4,3
"2960",0,28,0,267987,8,67,38184,4,5
"2961",1,27,1,389837,8,95,18642,5,2
"2962",1,32,1,239553,11,92,26336,1,2
"2963",1,32,0,379336,9,74,22116,4,4
"2964",0,33,1,325442,8,100,10013,3,4
"2965",0,29,1,240582,7,51,10000,3,4
"2966",0,31,1,237729,7,121,71153,4,4
"2967",1,29,0,364099,10,81,10000,1,1
"2968",0,33,1,336110,8,100,48251,4,4
"2969",0,32,1,322458,8,68,26575,3,4
"2970",0,30,1,253259,9,111,30250,4,4
"2971",1,32,1,320313,12,59,37270,2,2
"2972",1,29,1,361099,13,63,23625,3,4
"2973",1,27,1,277796,11,121,10000,3,4
"2974",0,32,1,238730,7,67,61979,3,3
"2975",1,31,1,356763,10,109,10000,2,2
"2976",0,29,1,241927,9,76,10000,4,3
"2977",0,29,1,271181,8,78,35012,2,1
"2978",1,30,1,244547,9,78,18058,1,2
"2979",1,32,1,376213,12,117,17441,4,4
"2980",0,26,1,300564,8,46,43799,3,3
"2981",0,30,1,230298,9,62,14714,4,2
"2982",1,28,1,272019,9,100,32438,3,4
"2983",1,28,1,359974,10,103,10000,3,1
"2984",0,34,1,334186,8,57,10000,3,4
"2985",0,32,0,249686,8,120,31272,4,4
"2986",1,29,1,307628,9,85,18411,3,3
"2987",0,29,0,224712,8,89,31768,4,4
"2988",0,36,1,260466,8,88,53369,4,1
"2989",1,29,1,380993,9,114,19041,2,2
"2990",1,33,1,370400,8,105,21278,3,4
"2991",1,28,1,273672,9,87,28491,3,5
"2992",0,25,0,301899,8,81,10000,2,3
"2993",0,27,0,249890,8,96,10000,4,3
"2994",1,29,0,373418,8,93,13759,2,2
"2995",0,30,1,334961,10,63,10000,2,4
"2996",0,28,1,261326,8,112,19801,4,5
"2997",1,27,1,380244,13,116,23434,4,4
"2998",0,31,1,236157,8,64,23252,4,3
"2999",0,28,0,300986,7,75,15583,3,3
"3000",1,29,1,320330,11,86,20041,2,1
"3001",0,32,1,323648,6,99,25417,4,5
"3002",1,30,1,348496,10,102,10000,1,2
"3003",0,28,0,291623,8,50,10000,4,4
"3004",1,29,1,409599,9,82,23043,2,1
"3005",1,28,1,418435,11,86,20000,3,3
"3006",1,25,1,263668,11,96,14970,1,2
"3007",1,32,1,243280,9,118,14565,4,4
"3008",1,29,0,354679,10,44,12538,4,3
"3009",1,28,1,348293,11,81,15924,2,5
"3010",1,30,1,310718,10,97,33418,2,1
"3011",1,27,1,197054,10,84,18656,2,2
"3012",1,28,1,391716,10,81,48888,4,3
"3013",1,30,1,358914,9,56,26939,2,3
"3014",0,31,1,253437,8,32,47625,4,3
"3015",1,28,0,267192,11,107,22865,2,2
"3016",1,29,1,377487,8,97,33997,3,1
"3017",1,30,1,379030,11,117,20453,1,2
"3018",0,29,1,290400,8,81,58291,4,4
"3019",1,31,1,483887,8,112,29102,2,1
"3020",1,31,1,427609,11,100,10651,5,5
"3021",1,26,0,314784,9,82,24963,3,5
"3022",0,29,1,275519,9,72,69565,3,4
"3023",0,35,1,272179,9,53,42944,3,4
"3024",0,29,0,274725,8,80,10000,3,5
"3025",1,28,1,240396,13,71,14717,1,1
"3026",1,30,1,335614,12,61,17814,2,3
"3027",0,30,1,316895,6,88,10000,4,4
"3028",0,31,0,261133,7,94,40149,3,4
"3029",1,30,1,445440,11,92,13885,1,1
"3030",1,31,1,296909,11,89,10000,2,1
"3031",1,29,1,350134,11,94,22101,2,4
"3032",1,30,0,325066,10,107,34726,4,4
"3033",1,32,1,284158,9,108,22139,3,5
"3034",0,26,0,280562,8,88,10000,3,3
"3035",0,30,1,305919,7,46,42513,3,4
"3036",0,33,1,259406,9,79,30431,4,5
"3037",0,30,1,229601,8,73,70682,5,3
"3038",1,30,1,307872,9,40,44974,3,4
"3039",0,27,1,261359,7,99,11383,4,1
"3040",1,28,1,376218,11,62,10000,3,2
"3041",0,33,0,254050,8,88,10000,2,3
"3042",0,30,1,326481,6,52,12532,4,4
"3043",1,33,1,333254,7,55,27111,3,2
"3044",0,31,0,246902,8,88,10000,4,5
"3045",1,28,1,346614,8,83,19480,4,1
"3046",1,30,1,323105,11,34,10000,3,4
"3047",1,29,1,396693,6,68,24177,1,3
"3048",1,29,1,418029,10,84,32742,1,1
"3049",0,29,1,317454,8,59,15141,4,4
"3050",1,28,1,276587,11,110,25692,4,2
"3051",0,30,1,280398,9,79,50859,3,4
"3052",1,30,0,380385,8,90,31861,1,3
"3053",0,32,1,288937,7,101,10000,3,4
"3054",1,28,1,368030,9,100,26407,4,5
"3055",1,30,0,334120,11,77,10092,2,2
"3056",0,27,1,251902,11,52,16021,3,4
"3057",0,28,1,346604,8,95,47448,3,3
"3058",0,30,1,285315,8,73,10000,3,2
"3059",0,24,1,257783,7,96,31349,4,4
"3060",1,29,0,462019,11,74,31984,2,2
"3061",0,29,0,339298,8,68,65352,5,4
"3062",1,30,1,359038,9,99,38535,5,3
"3063",1,30,1,293471,11,95,11791,3,4
"3064",0,30,1,319023,9,80,48164,5,5
"3065",0,31,0,272866,7,57,46154,2,2
"3066",0,29,1,216733,7,118,55875,4,3
"3067",0,29,1,291652,10,88,26355,2,1
"3068",0,27,0,245609,7,75,26170,5,3
"3069",0,30,1,280104,8,99,10000,4,4
"3070",0,31,1,283146,10,104,10000,1,3
"3071",1,29,1,352327,8,46,28214,4,1
"3072",1,31,1,406465,10,39,39919,4,5
"3073",0,27,1,298535,11,69,29911,2,3
"3074",0,27,1,246536,9,90,19722,4,4
"3075",1,27,0,318595,10,105,33961,2,1
"3076",1,28,1,419587,8,83,16133,1,1
"3077",0,29,1,238943,7,103,21786,2,1
"3078",0,28,1,309531,9,95,11529,4,4
"3079",1,28,1,362301,9,64,32704,3,4
"3080",1,28,1,204839,11,67,29999,4,4
"3081",0,35,1,307239,7,61,31658,2,2
"3082",0,30,1,298915,9,52,14575,4,2
"3083",1,29,0,357919,9,98,10000,1,4
"3084",1,28,0,346427,8,53,19684,1,4
"3085",0,34,1,256101,7,57,17376,4,4
"3086",1,25,1,368309,11,63,16579,1,2
"3087",1,34,1,389680,11,126,11456,3,4
"3088",0,31,1,274070,7,78,10000,1,2
"3089",0,30,0,287027,7,71,18060,3,5
"3090",0,29,1,217121,8,108,62090,3,5
"3091",0,31,0,357577,8,63,20930,4,2
"3092",1,30,0,303745,10,98,33813,5,5
"3093",1,31,1,313707,11,97,22705,2,1
"3094",0,34,1,306901,10,89,72951,4,4
"3095",0,30,1,309592,10,98,43879,4,4
"3096",0,24,1,251308,7,85,41733,4,4
"3097",0,30,0,338841,8,122,28146,3,5
"3098",0,33,1,327951,10,72,10000,4,4
"3099",1,30,1,296403,10,106,24827,2,3
"3100",1,28,1,349796,10,61,34970,5,4
"3101",0,27,1,310501,8,105,10000,3,5
"3102",1,31,1,320798,9,103,32204,1,3
"3103",1,33,1,469407,12,62,24762,3,5
"3104",0,29,1,294761,8,81,47225,3,4
"3105",1,29,1,336301,10,113,19388,2,3
"3106",1,28,1,316509,11,87,16095,2,3
"3107",0,31,0,270417,6,85,10000,3,4
"3108",1,30,0,288027,8,42,22319,3,4
"3109",0,27,1,325993,7,63,16346,2,2
"3110",0,29,0,291521,9,74,48941,4,1
"3111",0,29,1,254789,9,91,60079,2,4
"3112",1,28,1,394931,8,95,37600,3,4
"3113",1,27,1,299985,7,67,35037,5,4
"3114",0,30,1,284418,9,94,54176,3,4
"3115",0,35,1,371356,8,77,10000,4,3
"3116",1,26,0,224393,7,60,29825,1,3
"3117",0,32,1,281859,7,47,57070,4,4
"3118",0,31,1,353954,9,78,10000,4,3
"3119",1,27,0,300585,10,51,29527,1,2
"3120",0,30,1,243160,12,92,10000,3,4
"3121",0,27,1,263251,8,38,29697,5,3
"3122",1,28,1,370038,10,86,35232,4,1
"3123",0,31,1,253410,8,106,10000,4,4
"3124",0,30,1,270288,9,72,70135,4,3
"3125",1,30,1,358079,11,73,10000,5,4
"3126",1,29,1,309824,12,74,32894,5,4
"3127",1,27,1,347652,11,71,42901,3,3
"3128",0,32,1,299929,8,100,14396,4,4
"3129",1,28,1,291832,8,81,26490,3,3
"3130",0,31,1,292887,9,91,50868,4,1
"3131",1,30,1,342538,9,105,18555,2,2
"3132",1,29,1,289356,9,81,17216,4,4
"3133",1,28,1,300306,9,104,20956,4,3
"3134",0,30,1,191312,10,74,42796,4,4
"3135",1,30,1,307950,12,64,10000,2,2
"3136",1,30,1,356282,7,84,26126,5,2
"3137",0,32,1,345360,8,121,46282,4,5
"3138",0,28,1,345948,9,58,10000,3,4
"3139",1,29,1,413943,8,61,15454,4,4
"3140",0,31,1,271773,11,81,33961,3,3
"3141",1,28,1,174658,10,61,11138,5,3
"3142",0,28,1,223305,10,61,41512,3,2
"3143",1,32,0,333951,11,68,51366,1,2
"3144",1,28,1,355130,10,97,31630,2,1
"3145",0,28,0,329202,7,50,10000,5,5
"3146",0,32,1,261297,10,81,61769,2,2
"3147",0,29,1,262329,8,59,10000,4,3
"3148",1,31,1,350613,12,81,28545,1,1
"3149",0,35,1,299817,8,133,37215,2,4
"3150",1,30,1,360430,10,104,10000,3,4
"3151",1,28,1,301696,10,69,12289,4,5
"3152",0,31,1,235481,8,39,18904,3,4
"3153",0,33,1,303533,11,44,10000,3,4
"3154",1,33,0,373713,11,63,19617,4,3
"3155",1,31,1,401739,9,107,15423,1,5
"3156",1,33,1,353178,10,99,10000,1,3
"3157",1,29,1,298027,7,93,24461,3,5
"3158",1,33,1,346899,10,86,11167,1,2
"3159",1,30,1,316836,9,79,12333,4,5
"3160",1,32,1,331723,8,81,22324,4,4
"3161",1,29,0,351225,10,92,28633,3,4
"3162",1,29,0,342369,10,96,10000,1,1
"3163",1,29,1,291599,12,64,25253,1,2
"3164",1,31,1,379008,11,95,17522,2,4
"3165",1,29,0,321306,7,76,14612,2,3
"3166",0,30,1,276487,9,80,12364,2,2
"3167",1,26,1,347030,13,54,21783,3,3
"3168",0,30,1,323345,8,59,65599,3,4
"3169",0,28,1,237770,9,65,10000,3,5
"3170",1,34,0,341963,6,106,14230,4,4
"3171",1,28,0,369019,9,91,24010,3,4
"3172",0,29,1,268713,9,66,10000,2,5
"3173",0,30,1,303238,9,68,10000,4,3
"3174",0,30,0,289700,9,43,34834,3,4
"3175",1,32,1,283216,7,60,17909,1,5
"3176",0,29,1,236196,6,73,25161,5,4
"3177",1,32,1,381179,12,88,26253,1,3
"3178",1,29,1,278463,8,105,26669,4,3
"3179",0,31,1,263592,9,77,18214,3,1
"3180",1,32,0,416848,12,82,17879,1,3
"3181",1,27,1,400294,11,81,18043,5,5
"3182",1,31,1,411921,6,98,10000,3,4
"3183",0,32,1,195662,7,59,31293,4,3
"3184",0,31,1,253941,8,70,10000,2,3
"3185",1,30,1,353480,10,99,17969,2,3
"3186",1,31,1,346879,9,87,30352,2,3
"3187",0,26,1,259899,8,50,48545,3,3
"3188",1,30,1,257361,8,83,12586,3,3
"3189",0,31,1,315977,8,78,21678,2,3
"3190",0,31,0,261719,7,49,13016,4,4
"3191",1,28,1,371956,9,80,34220,3,3
"3192",1,32,0,374515,10,90,21423,2,3
"3193",0,32,0,334101,9,49,24538,3,5
"3194",1,33,1,423518,10,77,10000,1,2
"3195",0,27,0,353250,9,67,40069,3,3
"3196",1,30,1,333450,11,104,14216,5,4
"3197",1,30,1,391978,9,94,11376,3,4
"3198",1,28,0,266613,11,74,25868,1,2
"3199",0,29,1,230401,7,70,10000,4,4
"3200",1,30,0,259851,14,83,24008,5,3
"3201",1,27,1,420199,10,61,15555,2,2
"3202",1,29,1,343000,10,103,23892,1,3
"3203",1,28,1,316316,7,80,10000,3,5
"3204",1,33,1,185921,10,101,22861,1,2
"3205",0,29,1,308936,7,135,95400,2,1
"3206",0,31,1,255398,6,67,38052,4,4
"3207",0,33,1,294243,8,125,10000,3,4
"3208",0,25,0,349917,9,55,10000,5,3
"3209",0,27,1,233189,8,87,32363,3,5
"3210",0,30,0,281218,7,116,63435,3,3
"3211",1,32,1,234470,9,66,11177,3,4
"3212",0,29,0,256719,8,42,52152,4,2
"3213",1,30,1,419166,9,66,15345,3,4
"3214",0,33,1,310849,8,132,11304,4,3
"3215",1,27,1,349366,10,103,16364,3,2
"3216",0,28,1,218431,7,71,23011,3,3
"3217",1,31,1,365842,9,108,30345,4,3
"3218",1,33,1,318449,12,64,23194,5,4
"3219",0,29,1,193313,9,44,29607,5,2
"3220",0,30,0,304549,5,31,28277,2,1
"3221",0,29,1,241247,8,108,18077,5,3
"3222",0,31,1,350034,8,78,40732,3,4
"3223",0,25,1,333244,6,57,26473,4,4
"3224",1,36,0,455980,9,89,46290,3,3
"3225",0,29,1,267014,8,85,10000,4,2
"3226",0,29,1,342780,9,53,61447,3,3
"3227",0,33,1,294437,7,62,10000,3,5
"3228",1,30,1,389705,11,84,12422,3,4
"3229",0,29,1,299601,7,63,30674,4,5
"3230",0,29,1,315793,8,75,71778,1,2
"3231",1,30,1,347678,10,106,27374,3,4
"3232",0,32,0,336782,9,72,63396,3,3
"3233",0,30,1,284239,7,105,35134,2,1
"3234",1,28,1,424437,9,93,31298,5,5
"3235",1,30,0,378615,10,51,16003,2,3
"3236",1,31,1,267892,6,101,22105,2,2
"3237",1,29,1,242093,10,91,10000,2,3
"3238",1,29,1,367149,10,122,10000,3,2
"3239",1,30,1,322091,10,119,10000,3,3
"3240",1,34,1,315565,9,118,10000,2,3
"3241",0,31,0,317492,7,69,38148,3,4
"3242",0,28,1,251143,9,55,10000,3,3
"3243",1,30,0,442557,7,67,16499,3,3
"3244",1,32,1,413832,12,99,27236,5,3
"3245",1,32,1,326728,12,49,21934,4,3
"3246",0,27,1,262422,9,49,16658,4,5
"3247",1,31,0,243503,11,72,10088,1,1
"3248",0,32,1,285633,8,65,33765,3,3
"3249",0,28,1,216561,9,90,10000,3,2
"3250",1,28,1,334327,8,84,20872,4,4
"3251",1,32,1,430555,10,56,12663,4,4
"3252",1,34,1,278671,7,106,11217,3,5
"3253",1,24,1,370328,10,48,42691,4,5
"3254",1,28,1,327579,11,63,21759,2,1
"3255",1,32,0,458092,11,92,32624,3,4
"3256",1,29,1,369135,11,101,15788,3,2
"3257",0,32,0,332595,10,56,10000,2,4
"3258",0,31,0,257902,9,89,10000,4,3
"3259",1,30,1,322379,10,90,41425,2,3
"3260",0,29,1,345809,9,85,10000,5,3
"3261",1,31,0,299035,10,108,29231,4,5
"3262",0,30,0,270323,6,130,48685,4,3
"3263",0,31,1,233613,9,48,52866,2,4
"3264",1,27,0,245079,11,107,10000,3,4
"3265",1,30,0,292306,10,100,38458,3,3
"3266",0,27,1,280059,8,91,20409,4,4
"3267",1,34,1,287506,8,69,19481,1,3
"3268",1,32,1,276498,10,101,17827,3,4
"3269",0,30,1,279137,9,96,26896,2,3
"3270",0,27,0,295081,8,106,10000,4,3
"3271",0,34,0,297846,7,34,49914,3,5
"3272",0,28,1,345240,9,109,10000,2,1
"3273",0,30,1,274628,9,125,10437,2,3
"3274",0,31,1,266832,9,80,21873,3,4
"3275",1,27,0,409572,13,60,23872,3,3
"3276",0,29,1,345359,7,62,61382,3,4
"3277",0,30,1,313960,7,78,19556,3,5
"3278",1,29,0,333109,10,84,27396,2,2
"3279",0,29,1,277492,8,54,11740,3,1
"3280",0,27,0,262024,11,95,26647,4,4
"3281",1,29,1,249487,6,79,21106,1,4
"3282",0,29,0,210364,9,98,41696,4,3
"3283",0,30,1,329026,9,80,11359,2,1
"3284",0,29,1,306708,7,10,35538,5,5
"3285",0,28,1,299505,9,94,70622,3,3
"3286",1,28,1,438499,9,96,16941,4,4
"3287",1,31,1,248780,8,62,20190,2,2
"3288",0,30,1,306270,8,115,27032,3,4
"3289",1,30,0,487414,9,51,27147,3,4
"3290",1,33,1,229991,12,85,20840,2,1
"3291",1,29,1,244905,12,65,22460,5,3
"3292",0,31,1,284862,10,100,10000,4,4
"3293",0,32,1,307340,7,97,10000,4,4
"3294",1,29,1,379212,11,98,10000,4,5
"3295",1,31,1,177966,10,96,20788,1,1
"3296",0,28,1,289657,9,131,24926,2,2
"3297",0,27,0,303051,8,146,22699,5,4
"3298",1,31,1,317236,10,87,10000,3,3
"3299",0,30,1,266742,9,91,24754,5,2
"3300",1,29,0,314250,12,95,10000,3,5
"3301",0,31,1,268883,9,76,11537,4,4
"3302",1,29,1,397647,8,75,20143,3,3
"3303",0,33,0,310303,9,80,19842,4,4
"3304",0,28,1,397223,6,104,10000,4,5
"3305",1,30,0,355715,11,92,12552,3,4
"3306",1,34,1,469054,10,107,30187,2,2
"3307",0,30,1,237310,8,81,57929,2,3
"3308",1,33,1,348196,9,81,10000,4,5
"3309",1,28,1,417022,9,64,22420,5,5
"3310",1,27,1,302953,11,71,11949,3,1
"3311",1,28,1,377763,11,92,18311,1,3
"3312",0,27,1,257793,8,124,25734,4,4
"3313",0,28,1,289483,8,42,10000,2,3
"3314",0,33,1,308501,8,79,48262,3,5
"3315",0,28,0,237894,8,96,32100,2,1
"3316",1,34,1,384968,9,98,10000,2,4
"3317",0,31,0,273786,9,126,33635,3,5
"3318",1,33,1,362876,10,119,28739,3,5
"3319",0,30,1,244619,7,70,10000,4,3
"3320",1,25,0,321803,9,80,26110,5,3
"3321",0,32,1,273552,7,104,10000,3,4
"3322",1,26,1,498225,11,60,12090,1,3
"3323",0,32,1,376752,7,91,27152,4,5
"3324",1,32,0,351581,11,76,34591,4,4
"3325",0,31,0,310443,9,82,51088,4,3
"3326",0,29,1,236595,6,128,46846,4,2
"3327",1,30,1,296331,12,60,10000,5,5
"3328",0,31,1,316689,9,44,10000,4,5
"3329",0,27,1,306929,8,74,10000,5,3
"3330",1,32,1,410499,12,72,10000,4,2
"3331",0,30,1,223067,7,110,40492,4,4
"3332",0,31,1,339660,9,90,57814,3,4
"3333",0,29,1,310451,9,74,10000,5,1
"3334",1,26,1,298490,11,100,24593,4,5
"3335",0,32,0,271830,9,54,43670,3,4
"3336",1,29,1,422675,7,99,10000,5,5
"3337",0,30,1,220454,9,85,10000,4,4
"3338",1,29,0,312985,13,75,17369,1,3
"3339",1,30,1,408234,7,92,10000,4,4
"3340",0,31,1,341348,7,61,11384,4,4
"3341",1,35,1,233536,12,54,11042,2,1
"3342",1,30,1,354998,10,91,14442,5,4
"3343",0,29,1,282422,8,115,10000,3,4
"3344",0,29,0,309200,9,110,15398,3,5
"3345",0,29,1,238418,11,55,30080,5,4
"3346",1,29,0,211088,9,123,15083,2,2
"3347",0,31,0,322527,10,85,10000,4,4
"3348",1,33,1,298685,9,92,11922,3,4
"3349",0,34,0,293918,8,83,10096,4,5
"3350",0,32,1,286734,10,82,25685,3,3
"3351",1,33,0,378707,8,116,21423,1,2
"3352",0,29,0,286996,9,92,20560,2,4
"3353",0,31,1,247113,9,124,54070,3,4
"3354",0,31,1,226007,6,59,29116,3,3
"3355",1,28,1,406034,13,74,37035,1,3
"3356",1,31,1,437511,9,60,10000,2,3
"3357",0,29,1,276826,6,94,10000,3,2
"3358",0,27,1,276006,7,59,82173,3,4
"3359",0,27,1,243995,8,112,11978,4,4
"3360",1,27,1,411929,9,96,10555,3,4
"3361",0,30,1,256191,8,62,39269,4,3
"3362",1,32,1,357669,9,96,41510,5,4
"3363",0,30,1,268654,8,64,57679,5,5
"3364",1,33,1,266469,10,83,45002,1,3
"3365",0,29,1,350008,7,83,71519,3,5
"3366",1,28,0,363683,10,50,18089,4,4
"3367",1,27,1,309579,8,101,11868,3,5
"3368",1,30,1,357428,9,73,20776,2,2
"3369",0,31,1,247029,8,54,10000,4,5
"3370",1,30,1,466898,9,128,16578,2,4
"3371",0,28,1,237789,8,104,14589,2,3
"3372",0,37,1,309061,8,71,39605,3,1
"3373",0,31,1,265775,9,28,21912,4,4
"3374",1,30,1,370869,10,91,10008,5,3
"3375",0,28,1,266519,10,31,10000,5,4
"3376",0,31,1,240930,7,83,10000,3,3
"3377",0,28,0,300325,8,103,10000,3,5
"3378",0,31,1,270604,9,26,46296,3,1
"3379",1,29,0,367098,12,60,24185,2,3
"3380",1,27,1,335383,11,89,20793,4,5
"3381",0,32,1,292386,7,73,10000,3,5
"3382",0,32,1,314109,8,50,76120,3,5
"3383",1,29,1,400112,10,110,23814,4,3
"3384",1,33,0,356945,9,81,23314,2,5
"3385",0,30,1,273115,9,92,10000,4,1
"3386",0,30,1,286089,9,104,10000,3,2
"3387",1,33,1,356440,8,55,27531,3,3
"3388",0,28,1,319127,8,68,60347,5,5
"3389",0,33,1,302645,10,80,29328,3,3
"3390",0,25,1,211569,8,66,44335,5,3
"3391",1,27,0,282928,8,55,10000,4,2
"3392",1,30,0,402464,10,111,16942,2,5
"3393",1,28,1,259446,11,83,39809,4,5
"3394",0,34,1,250535,8,59,70821,2,1
"3395",1,24,1,270820,11,109,10728,4,4
"3396",1,31,1,368568,7,71,22951,3,4
"3397",0,33,1,269054,7,55,10000,2,2
"3398",0,33,1,206733,8,60,18702,5,2
"3399",1,32,1,383283,9,112,23802,1,3
"3400",0,31,1,289410,8,87,70444,4,5
"3401",1,31,1,295200,7,105,21499,1,1
"3402",0,30,1,197680,9,77,10000,4,4
"3403",0,32,1,257891,10,85,31957,4,1
"3404",0,28,1,324781,7,133,10000,4,4
"3405",0,32,1,286970,8,67,10000,4,4
"3406",1,30,1,290681,10,71,35487,4,5
"3407",1,29,0,373344,13,100,10000,5,4
"3408",1,31,1,333278,9,80,23189,2,4
"3409",1,30,0,383287,8,113,26422,4,4
"3410",0,31,1,335218,8,121,30287,4,2
"3411",1,28,1,403596,8,86,26063,1,5
"3412",0,26,1,288440,8,99,46774,4,3
"3413",0,29,0,295524,8,95,62583,3,5
"3414",1,28,1,299681,14,85,14786,2,3
"3415",0,32,1,307816,7,57,22111,4,5
"3416",0,28,1,284001,9,61,10000,4,4
"3417",1,28,1,369003,11,57,15499,2,3
"3418",0,30,1,211644,9,74,15044,4,4
"3419",0,30,1,337643,7,88,10000,4,3
"3420",0,29,0,283054,9,53,10000,4,4
"3421",1,27,1,367106,10,77,24281,3,5
"3422",1,29,1,435289,9,34,20154,4,3
"3423",1,25,1,266791,10,55,12290,2,3
"3424",1,32,0,261794,11,88,15429,4,4
"3425",1,29,1,429811,10,109,21855,4,3
"3426",0,29,0,267913,7,131,57276,3,5
"3427",1,29,1,249685,10,85,38805,2,5
"3428",1,29,1,346822,10,115,14531,2,2
"3429",1,29,1,418106,10,57,29910,5,5
"3430",0,28,1,349314,6,82,33380,2,3
"3431",0,28,1,297176,8,127,38689,4,5
"3432",1,28,1,282877,11,84,10000,4,5
"3433",0,31,0,290304,9,83,56784,3,4
"3434",1,31,1,364479,10,95,34077,4,3
"3435",0,30,1,395015,10,62,54965,3,3
"3436",1,30,1,317659,8,70,14878,5,3
"3437",0,30,1,201815,8,86,10000,2,1
"3438",1,29,0,277117,13,66,20690,3,5
"3439",1,27,0,416609,12,90,28753,3,5
"3440",0,30,1,249728,7,91,66542,3,5
"3441",1,33,1,281049,9,96,25322,2,1
"3442",1,32,1,249386,7,71,10000,4,5
"3443",1,31,1,297915,7,57,21612,4,3
"3444",0,28,0,269253,8,47,29687,3,4
"3445",0,31,1,327002,7,141,47942,5,4
"3446",0,30,1,346699,9,123,25820,3,5
"3447",1,26,1,402098,11,62,36953,4,4
"3448",1,30,1,341800,8,55,22772,5,3
"3449",0,30,1,257740,8,75,24408,3,5
"3450",0,28,1,230801,6,70,52903,3,3
"3451",0,31,1,287626,8,97,24154,3,3
"3452",1,33,1,512338,11,61,15302,2,1
"3453",1,26,1,334355,9,95,20126,2,3
"3454",0,28,1,188510,8,41,10407,3,5
"3455",1,28,1,428061,8,87,10000,3,1
"3456",0,32,1,262403,9,42,10000,4,3
"3457",0,29,1,305694,10,92,10000,4,5
"3458",1,33,0,322241,10,108,11534,5,4
"3459",0,29,1,254614,9,103,22661,4,4
"3460",1,31,1,265494,8,71,10000,2,5
"3461",1,32,1,356684,9,86,23335,4,4
"3462",0,29,1,354430,9,78,59119,4,4
"3463",0,32,0,347488,8,108,56627,2,2
"3464",0,32,0,247697,9,108,10000,3,2
"3465",1,27,1,221051,8,82,16082,2,2
"3466",1,33,1,313004,13,74,13599,3,3
"3467",0,32,1,310175,10,89,10000,2,4
"3468",0,29,1,289392,8,72,24724,3,4
"3469",1,30,1,325722,9,121,10000,4,5
"3470",1,31,0,300174,7,95,23640,3,4
"3471",0,32,1,326797,9,107,10000,3,5
"3472",1,33,1,364620,10,61,23322,2,2
"3473",1,32,0,332614,10,59,20403,2,2
"3474",0,27,1,301518,9,89,10000,4,4
"3475",0,29,1,312686,9,65,39272,3,1
"3476",1,31,1,351751,9,78,18259,4,4
"3477",1,29,1,382198,9,71,10000,4,5
"3478",1,33,1,400084,7,93,29420,4,4
"3479",0,29,1,260646,8,77,60388,3,3
"3480",1,34,0,307632,10,71,12942,1,3
"3481",1,30,1,274361,12,83,29257,2,3
"3482",1,29,1,298159,9,62,28032,3,5
"3483",1,28,1,240473,12,103,10000,3,3
"3484",0,30,0,188187,7,75,76465,5,4
"3485",1,30,1,317233,10,60,14113,4,1
"3486",0,31,1,348819,10,86,14128,3,3
"3487",1,32,1,300122,11,95,17794,1,2
"3488",0,27,0,255601,6,101,37192,4,4
"3489",0,29,1,314524,7,87,32798,4,3
"3490",1,28,1,313687,9,83,10000,3,4
"3491",0,30,1,292618,9,88,28842,3,4
"3492",0,31,0,282665,9,76,22357,3,3
"3493",1,26,1,287132,11,54,29627,5,4
"3494",0,30,1,298428,7,96,38433,5,1
"3495",0,32,0,339152,9,91,10000,3,5
"3496",0,30,1,291145,10,120,45312,3,5
"3497",1,31,1,347512,7,103,27504,3,5
"3498",1,29,1,316310,9,92,12163,2,2
"3499",1,27,1,390426,7,118,26321,4,5
"3500",1,28,0,441016,10,107,17262,3,2
"3501",0,33,1,336159,8,35,63212,2,1
"3502",1,29,1,377768,10,83,34062,1,3
"3503",1,30,1,308500,13,101,31012,1,3
"3504",0,32,0,216267,8,96,57392,3,4
"3505",1,33,1,306446,11,81,24571,5,3
"3506",1,28,1,354298,8,69,10000,1,2
"3507",0,27,1,228295,9,125,16867,4,3
"3508",1,32,1,326945,11,54,13089,3,5
"3509",1,31,1,279626,11,122,10000,2,1
"3510",1,26,0,381735,10,106,27423,5,4
"3511",1,30,1,303835,9,110,12552,2,2
"3512",1,30,0,417628,10,91,23068,4,4
"3513",0,35,1,206581,8,74,57822,4,3
"3514",0,35,1,280594,8,58,48490,4,2
"3515",0,29,1,242465,8,119,10000,4,4
"3516",1,28,1,302592,11,74,13737,4,3
"3517",1,28,0,396001,9,62,19979,3,4
"3518",0,27,1,239580,7,59,10000,2,4
"3519",1,33,1,493023,6,72,18969,3,1
"3520",1,32,1,406035,9,110,17050,1,4
"3521",1,30,1,397010,11,95,21728,5,4
"3522",0,28,0,312513,8,87,46011,3,5
"3523",0,29,1,217792,8,99,28871,1,1
"3524",1,31,1,336172,12,55,21816,5,4
"3525",0,28,1,297158,7,95,10000,4,5
"3526",0,30,1,251502,9,127,19481,3,3
"3527",1,33,1,363172,12,81,16090,4,4
